merchant_id,refund_id,order_id,refund_amount,refund_reason,deduction_reason,dispute_status,created_at,resolved_at,customer_complaint_score
M001,REF000780,ORD003146,1233.96,damaged_product,customer_refund,escalated,2024-05-04,2024-07-29,9
M001,REF000781,ORD000654,3485.64,size_issue,return_shipping_cost,open,2024-02-06,2024-05-04,3
M001,REF000782,ORD001020,3575.33,payment_issue,payment_gateway_adjustment,rejected,2024-02-14,2024-02-20,10
M001,REF000783,ORD007962,282.76,size_issue,packaging_damage,resolved,2024-11-29,2024-12-10,10
M001,REF000784,ORD007541,1844.07,size_issue,return_shipping_cost,resolved,2024-10-26,2024-11-10,3
M001,REF000785,ORD005493,3214.69,damaged_product,return_shipping_cost,open,2024-08-14,2024-09-29,1
M001,REF000786,ORD006400,5125.33,delayed_delivery,packaging_damage,resolved,2024-09-16,2024-09-19,1
M001,REF000787,ORD009370,2016.78,customer_not_available,logistics_penalty,resolved,2024-12-28,2025-01-30,3
M001,REF000788,ORD000567,522.07,damaged_product,invoice_difference,resolved,2024-02-12,2024-02-16,9
M001,REF000789,ORD001897,6793.03,size_issue,packaging_damage,resolved,2024-03-26,2024-04-30,2
M001,REF000790,ORD009550,2563.84,fake_delivery_attempt,invoice_difference,resolved,2024-12-29,2025-01-20,3
M001,REF000791,ORD009749,4513.99,fake_delivery_attempt,packaging_damage,resolved,2025-01-04,2025-01-09,1
M001,REF000792,ORD006501,879.67,damaged_product,return_shipping_cost,resolved,2024-10-12,2024-11-13,3
M001,REF000793,ORD006114,2308.66,cancellation,return_shipping_cost,resolved,2024-09-19,2024-10-29,2
M001,REF000794,ORD000467,3005.93,delayed_delivery,dispute_adjustment,resolved,2024-02-04,2024-02-11,6
M001,REF000795,ORD000018,2241.6,wrong_item,packaging_damage,open,2024-01-08,2024-04-04,8
M001,REF000796,ORD009607,4488.59,wrong_item,return_shipping_cost,resolved,2024-12-19,2024-12-25,9
M001,REF000797,ORD008127,2225.4,customer_not_available,return_shipping_cost,resolved,2024-12-04,2025-01-05,9
M001,REF000798,ORD000980,340.93,damaged_product,packaging_damage,resolved,2024-02-24,2024-03-13,4
M001,REF000799,ORD003453,543.0,wrong_item,customer_refund,resolved,2024-05-30,2024-07-13,2
M001,REF000800,ORD005955,4066.9,damaged_product,return_shipping_cost,open,2024-08-31,2024-11-22,3
M001,REF000801,ORD003017,3739.51,size_issue,logistics_penalty,resolved,2024-04-25,2024-06-05,3
M001,REF000802,ORD001000,76.78,customer_not_available,payment_gateway_adjustment,resolved,2024-02-21,2024-03-17,1
M001,REF000803,ORD004372,576.03,customer_not_available,invoice_difference,escalated,2024-07-09,2024-09-30,1
M001,REF000804,ORD000091,2537.9,delayed_delivery,invoice_difference,resolved,2024-01-10,2024-01-27,3
M001,REF000805,ORD008676,5678.86,damaged_product,customer_refund,escalated,2024-11-25,2025-02-11,5
M001,REF000806,ORD000788,428.06,size_issue,dispute_adjustment,resolved,2024-02-23,2024-03-15,9
M001,REF000807,ORD009559,3139.95,damaged_product,customer_refund,open,2024-12-24,2025-02-12,3
M001,REF000808,ORD002204,3226.51,wrong_item,invoice_difference,resolved,2024-04-02,2024-04-20,7
M001,REF000809,ORD008993,1151.72,damaged_product,customer_refund,open,2024-12-04,2025-01-19,2
M001,REF000810,ORD007023,4729.27,fake_delivery_attempt,return_shipping_cost,resolved,2024-10-07,2024-10-31,9
M001,REF000811,ORD004551,2118.5,wrong_item,payment_gateway_adjustment,resolved,2024-06-23,2024-07-08,7
M001,REF000812,ORD009194,1933.49,customer_not_available,invoice_difference,resolved,2024-12-30,2025-02-01,4
M001,REF000813,ORD002091,1447.15,delayed_delivery,dispute_adjustment,rejected,2024-04-16,2024-04-24,10
M001,REF000814,ORD007291,1573.69,payment_issue,invoice_difference,open,2024-11-10,2025-01-27,8
M001,REF000815,ORD004986,3212.11,size_issue,packaging_damage,open,2024-07-28,2024-09-27,5
M001,REF000816,ORD001103,868.21,fake_delivery_attempt,dispute_adjustment,resolved,2024-02-27,2024-04-05,9
M001,REF000817,ORD002445,7737.32,damaged_product,invoice_difference,resolved,2024-04-14,2024-05-22,7
M001,REF000818,ORD009465,738.96,payment_issue,packaging_damage,resolved,2024-12-15,2025-01-14,8
M001,REF000819,ORD005304,2252.41,wrong_item,payment_gateway_adjustment,resolved,2024-08-02,2024-08-30,10
M001,REF000820,ORD003315,3158.26,damaged_product,payment_gateway_adjustment,escalated,2024-05-17,2024-08-04,4
M001,REF000821,ORD009439,4219.71,delayed_delivery,packaging_damage,resolved,2024-12-17,2025-01-30,8
M001,REF000822,ORD002072,1687.19,customer_not_available,packaging_damage,resolved,2024-04-05,2024-05-02,7
M001,REF000823,ORD004343,397.49,cancellation,payment_gateway_adjustment,resolved,2024-06-28,2024-08-04,7
M001,REF000824,ORD000662,659.82,cancellation,logistics_penalty,resolved,2024-02-10,2024-02-19,9
M001,REF000825,ORD009753,9042.09,payment_issue,return_shipping_cost,resolved,2025-01-13,2025-02-09,10
M001,REF000826,ORD005984,1030.42,payment_issue,return_shipping_cost,rejected,2024-09-17,2024-10-21,1
M001,REF000827,ORD002468,3543.49,customer_not_available,payment_gateway_adjustment,resolved,2024-04-04,2024-05-12,9
M001,REF000828,ORD007330,3060.41,cancellation,customer_refund,open,2024-10-21,2025-01-04,3
M001,REF000829,ORD004545,2203.48,wrong_item,packaging_damage,rejected,2024-07-07,2024-08-14,6
M001,REF000830,ORD008911,2262.37,damaged_product,logistics_penalty,escalated,2024-12-16,2025-02-18,10
M001,REF000831,ORD006735,2225.77,fake_delivery_attempt,customer_refund,resolved,2024-09-28,2024-11-07,7
M001,REF000832,ORD001489,1396.78,payment_issue,customer_refund,rejected,2024-03-14,2024-04-12,6
M001,REF000833,ORD005602,1157.05,cancellation,invoice_difference,resolved,2024-08-21,2024-09-03,3
M001,REF000834,ORD005464,6399.38,payment_issue,customer_refund,escalated,2024-08-20,2024-10-04,5
M001,REF000835,ORD002284,8514.33,size_issue,return_shipping_cost,open,2024-04-09,2024-06-10,2
M001,REF000836,ORD001922,1319.01,wrong_item,customer_refund,escalated,2024-03-27,2024-06-14,3
M001,REF000837,ORD006564,9560.27,size_issue,logistics_penalty,open,2024-10-19,2024-12-23,4
M001,REF000838,ORD003018,5665.69,delayed_delivery,invoice_difference,resolved,2024-04-28,2024-05-14,7
M001,REF000839,ORD000834,1144.37,fake_delivery_attempt,dispute_adjustment,escalated,2024-02-06,2024-04-18,6
M001,REF000840,ORD003339,5166.68,delayed_delivery,invoice_difference,resolved,2024-05-30,2024-06-28,8
M001,REF000841,ORD006760,1241.99,payment_issue,customer_refund,resolved,2024-10-26,2024-11-04,4
M001,REF000842,ORD006875,1119.42,fake_delivery_attempt,return_shipping_cost,open,2024-10-11,2024-12-29,10
M001,REF000843,ORD001094,2041.84,cancellation,logistics_penalty,resolved,2024-02-09,2024-03-18,1
M001,REF000844,ORD002376,4124.53,wrong_item,invoice_difference,resolved,2024-04-12,2024-05-18,7
M001,REF000845,ORD006294,4055.19,fake_delivery_attempt,invoice_difference,escalated,2024-09-18,2024-12-11,4
M001,REF000846,ORD009743,2445.4,payment_issue,customer_refund,resolved,2025-01-02,2025-02-12,2
M001,REF000847,ORD002452,6099.37,cancellation,invoice_difference,resolved,2024-04-29,2024-05-09,6
M001,REF000848,ORD005616,2793.48,payment_issue,dispute_adjustment,resolved,2024-09-05,2024-09-24,6
M001,REF000849,ORD001940,8022.65,customer_not_available,logistics_penalty,resolved,2024-03-23,2024-03-30,4
M001,REF000850,ORD003216,3251.12,damaged_product,customer_refund,resolved,2024-05-29,2024-07-10,2
M001,REF000851,ORD002172,3404.72,size_issue,payment_gateway_adjustment,resolved,2024-04-18,2024-05-03,8
M001,REF000852,ORD009958,6181.24,customer_not_available,dispute_adjustment,resolved,2025-01-27,2025-03-09,7
M001,REF000853,ORD000270,3770.89,size_issue,logistics_penalty,resolved,2024-01-23,2024-01-29,5
M001,REF000854,ORD001045,450.22,fake_delivery_attempt,customer_refund,resolved,2024-02-09,2024-03-01,6
M001,REF000855,ORD005702,5005.48,wrong_item,packaging_damage,escalated,2024-08-16,2024-10-08,1
M001,REF000856,ORD008892,464.76,fake_delivery_attempt,invoice_difference,resolved,2024-11-30,2025-01-01,5
M001,REF000857,ORD009312,3450.13,customer_not_available,payment_gateway_adjustment,resolved,2024-12-10,2025-01-19,10
M001,REF000858,ORD001899,882.34,payment_issue,packaging_damage,rejected,2024-04-06,2024-04-15,2
M001,REF000859,ORD005565,615.51,payment_issue,invoice_difference,rejected,2024-09-01,2024-10-07,8
M001,REF000860,ORD003463,5122.77,damaged_product,customer_refund,resolved,2024-05-27,2024-05-30,10
M001,REF000861,ORD008864,343.08,customer_not_available,invoice_difference,open,2024-12-02,2025-01-05,6
M001,REF000862,ORD007776,1985.45,fake_delivery_attempt,customer_refund,open,2024-10-31,2024-12-29,10
M001,REF000863,ORD006643,3511.62,wrong_item,dispute_adjustment,resolved,2024-09-25,2024-10-08,2
M001,REF000864,ORD001931,2394.43,wrong_item,return_shipping_cost,resolved,2024-03-22,2024-05-03,1
M001,REF000865,ORD007087,1451.1,cancellation,packaging_damage,resolved,2024-10-29,2024-11-23,10
M001,REF000866,ORD000958,1582.37,cancellation,customer_refund,escalated,2024-02-06,2024-04-22,2
M001,REF000867,ORD003379,2448.53,delayed_delivery,customer_refund,resolved,2024-05-19,2024-06-16,8
M001,REF000868,ORD007139,1288.87,delayed_delivery,invoice_difference,escalated,2024-10-18,2024-11-25,9
M001,REF000869,ORD005505,1243.91,delayed_delivery,packaging_damage,escalated,2024-08-10,2024-09-18,2
M001,REF000870,ORD000415,5214.95,fake_delivery_attempt,invoice_difference,rejected,2024-01-18,2024-02-16,2
M001,REF000871,ORD005927,3319.7,payment_issue,logistics_penalty,rejected,2024-09-01,2024-10-16,3
M001,REF000872,ORD003987,2417.34,payment_issue,dispute_adjustment,resolved,2024-06-10,2024-06-17,2
M001,REF000873,ORD000995,943.43,damaged_product,invoice_difference,resolved,2024-02-15,2024-02-27,2
M001,REF000874,ORD005919,694.9,customer_not_available,logistics_penalty,resolved,2024-09-03,2024-09-12,9
M001,REF000875,ORD008666,2311.62,wrong_item,return_shipping_cost,resolved,2024-11-25,2024-12-06,3
M001,REF000876,ORD001138,1188.09,payment_issue,payment_gateway_adjustment,resolved,2024-02-25,2024-03-04,1
M001,REF000877,ORD003091,6744.99,delayed_delivery,return_shipping_cost,resolved,2024-05-05,2024-06-15,7
M001,REF000878,ORD003749,805.53,fake_delivery_attempt,invoice_difference,escalated,2024-05-22,2024-08-14,2
M001,REF000879,ORD000098,2640.75,wrong_item,packaging_damage,escalated,2024-01-16,2024-02-20,8
M001,REF000880,ORD001191,1550.43,cancellation,logistics_penalty,rejected,2024-02-23,2024-03-21,7
M001,REF000881,ORD009427,849.27,delayed_delivery,payment_gateway_adjustment,resolved,2025-01-07,2025-02-05,9
M001,REF000882,ORD002448,895.97,wrong_item,logistics_penalty,resolved,2024-04-10,2024-05-10,5
M001,REF000883,ORD008819,2562.64,damaged_product,customer_refund,resolved,2024-12-12,2025-01-16,9
M001,REF000884,ORD003983,4432.29,damaged_product,logistics_penalty,resolved,2024-06-11,2024-07-24,5
M001,REF000885,ORD003196,5698.35,damaged_product,payment_gateway_adjustment,resolved,2024-05-19,2024-06-13,1
M001,REF000886,ORD006165,3451.9,payment_issue,dispute_adjustment,resolved,2024-09-20,2024-09-27,1
M001,REF000887,ORD002745,2933.56,payment_issue,packaging_damage,resolved,2024-05-03,2024-05-25,9
M001,REF000888,ORD006219,2304.36,fake_delivery_attempt,payment_gateway_adjustment,open,2024-09-06,2024-10-23,3
M001,REF000889,ORD004340,4460.57,customer_not_available,invoice_difference,resolved,2024-06-15,2024-07-19,8
M001,REF000890,ORD002723,2889.93,customer_not_available,logistics_penalty,escalated,2024-05-02,2024-07-25,3
M001,REF000891,ORD004130,575.46,damaged_product,payment_gateway_adjustment,resolved,2024-07-02,2024-07-12,4
M001,REF000892,ORD004065,534.77,customer_not_available,payment_gateway_adjustment,resolved,2024-06-26,2024-07-25,5
M001,REF000893,ORD001725,3405.58,customer_not_available,payment_gateway_adjustment,resolved,2024-03-16,2024-03-26,8
M001,REF000894,ORD007060,1211.91,customer_not_available,invoice_difference,resolved,2024-10-27,2024-11-09,6
M001,REF000895,ORD006117,1217.72,payment_issue,payment_gateway_adjustment,escalated,2024-09-28,2024-12-21,10
M001,REF000896,ORD001899,428.23,customer_not_available,packaging_damage,escalated,2024-04-05,2024-05-09,10
M001,REF000897,ORD004806,1903.26,wrong_item,invoice_difference,resolved,2024-07-25,2024-08-22,6
M001,REF000898,ORD000262,1686.17,size_issue,return_shipping_cost,resolved,2024-01-24,2024-02-13,6
M001,REF000899,ORD005637,1603.54,size_issue,dispute_adjustment,open,2024-08-18,2024-10-27,1
M001,REF000900,ORD005708,404.18,customer_not_available,return_shipping_cost,escalated,2024-08-25,2024-09-27,3
M001,REF000901,ORD009489,3900.68,fake_delivery_attempt,packaging_damage,resolved,2025-01-06,2025-01-20,3
M001,REF000902,ORD004414,182.67,payment_issue,payment_gateway_adjustment,open,2024-06-29,2024-09-12,6
M001,REF000903,ORD004147,2902.48,payment_issue,return_shipping_cost,escalated,2024-06-17,2024-09-06,3
M001,REF000904,ORD006404,3589.72,damaged_product,return_shipping_cost,open,2024-09-21,2024-12-01,6
M001,REF000905,ORD002408,2197.49,delayed_delivery,dispute_adjustment,resolved,2024-04-01,2024-04-13,8
M001,REF000906,ORD003808,2493.56,damaged_product,payment_gateway_adjustment,rejected,2024-06-14,2024-07-17,6
M001,REF000907,ORD002862,3778.7,delayed_delivery,packaging_damage,escalated,2024-05-02,2024-07-22,8
M001,REF000908,ORD006465,6870.4,cancellation,invoice_difference,open,2024-10-06,2025-01-04,4
M001,REF000909,ORD002587,1635.83,size_issue,customer_refund,resolved,2024-04-23,2024-04-29,4
M001,REF000910,ORD002520,1933.76,size_issue,invoice_difference,escalated,2024-04-10,2024-05-11,6
M001,REF000911,ORD001979,2391.77,wrong_item,invoice_difference,resolved,2024-03-18,2024-04-14,7
M001,REF000912,ORD009702,3322.67,wrong_item,dispute_adjustment,resolved,2025-01-13,2025-02-02,4
M001,REF000913,ORD002533,2520.28,customer_not_available,invoice_difference,resolved,2024-05-05,2024-05-18,3
M001,REF000914,ORD002001,456.39,payment_issue,payment_gateway_adjustment,resolved,2024-04-07,2024-04-10,10
M001,REF000915,ORD001799,7391.47,damaged_product,customer_refund,resolved,2024-03-18,2024-04-03,8
M001,REF000916,ORD001700,1998.77,fake_delivery_attempt,dispute_adjustment,resolved,2024-03-13,2024-03-21,9
M001,REF000917,ORD005289,6852.25,fake_delivery_attempt,invoice_difference,resolved,2024-08-01,2024-08-18,9
M001,REF000918,ORD008303,862.44,cancellation,return_shipping_cost,resolved,2024-11-23,2024-12-05,9
M001,REF000919,ORD004975,3390.93,fake_delivery_attempt,return_shipping_cost,resolved,2024-07-18,2024-08-09,6
M001,REF000920,ORD008654,7567.68,cancellation,customer_refund,resolved,2024-11-25,2024-11-30,4
M001,REF000921,ORD002727,2695.81,size_issue,payment_gateway_adjustment,escalated,2024-04-18,2024-05-29,2
M001,REF000922,ORD000581,1691.76,delayed_delivery,return_shipping_cost,resolved,2024-02-04,2024-03-03,7
M001,REF000923,ORD005294,2049.84,payment_issue,invoice_difference,resolved,2024-08-20,2024-09-15,1
M001,REF000924,ORD004467,853.54,wrong_item,logistics_penalty,resolved,2024-07-10,2024-07-24,10
M001,REF000925,ORD009239,3545.72,customer_not_available,logistics_penalty,resolved,2024-12-31,2025-01-06,10
M001,REF000926,ORD006243,675.28,fake_delivery_attempt,payment_gateway_adjustment,resolved,2024-09-11,2024-09-27,9
M001,REF000927,ORD009841,811.11,fake_delivery_attempt,customer_refund,resolved,2025-01-20,2025-02-25,7
M001,REF000928,ORD006549,1542.25,fake_delivery_attempt,dispute_adjustment,resolved,2024-10-11,2024-10-25,3
M001,REF000929,ORD002042,1788.4,fake_delivery_attempt,payment_gateway_adjustment,resolved,2024-04-05,2024-04-23,1
M001,REF000930,ORD009254,1291.8,fake_delivery_attempt,dispute_adjustment,rejected,2024-12-26,2025-01-27,1
M001,REF000931,ORD008214,5647.79,delayed_delivery,invoice_difference,open,2024-11-22,2025-02-04,8
M001,REF000932,ORD008580,5380.07,customer_not_available,packaging_damage,resolved,2024-12-16,2025-01-07,4
M001,REF000933,ORD002001,675.57,damaged_product,invoice_difference,resolved,2024-03-24,2024-03-28,9
M001,REF000934,ORD000333,4855.14,customer_not_available,logistics_penalty,resolved,2024-02-02,2024-03-17,2
M001,REF000935,ORD009885,5268.88,size_issue,return_shipping_cost,rejected,2024-12-29,2025-01-26,4
M001,REF000936,ORD007484,1754.6,wrong_item,packaging_damage,rejected,2024-11-10,2024-12-01,7
M001,REF000937,ORD006282,4507.15,damaged_product,return_shipping_cost,resolved,2024-09-28,2024-10-26,6
M001,REF000938,ORD006012,1684.71,damaged_product,payment_gateway_adjustment,resolved,2024-09-27,2024-11-06,4
M001,REF000939,ORD009904,2535.95,size_issue,invoice_difference,resolved,2025-01-14,2025-02-23,7
M001,REF000940,ORD005098,2777.08,payment_issue,payment_gateway_adjustment,resolved,2024-07-31,2024-09-01,2
M001,REF000941,ORD000315,722.22,cancellation,return_shipping_cost,resolved,2024-01-31,2024-03-07,7
M001,REF000942,ORD005477,1624.99,customer_not_available,invoice_difference,resolved,2024-08-28,2024-09-07,3
M001,REF000943,ORD005772,2975.63,wrong_item,invoice_difference,resolved,2024-08-29,2024-09-20,4
M001,REF000944,ORD003567,294.99,delayed_delivery,customer_refund,escalated,2024-05-27,2024-08-14,8
M001,REF000945,ORD009351,8672.78,fake_delivery_attempt,dispute_adjustment,resolved,2025-01-08,2025-01-30,9
M001,REF000946,ORD005735,699.11,delayed_delivery,customer_refund,escalated,2024-09-04,2024-11-02,1
M001,REF000947,ORD007164,8021.34,wrong_item,customer_refund,escalated,2024-10-21,2024-12-25,6
M001,REF000948,ORD002815,1876.74,customer_not_available,customer_refund,escalated,2024-04-30,2024-05-31,2
M001,REF000949,ORD008279,5278.22,size_issue,customer_refund,rejected,2024-11-16,2024-11-21,8
M001,REF000950,ORD000606,1334.07,fake_delivery_attempt,dispute_adjustment,open,2024-01-24,2024-03-03,7
M001,REF000951,ORD008669,3994.89,payment_issue,payment_gateway_adjustment,resolved,2024-12-02,2024-12-27,8
M001,REF000952,ORD000270,3100.88,size_issue,invoice_difference,escalated,2024-01-10,2024-02-09,7
M001,REF000953,ORD002244,676.81,delayed_delivery,customer_refund,escalated,2024-04-10,2024-06-22,9
M001,REF000954,ORD001233,2333.83,customer_not_available,invoice_difference,escalated,2024-03-07,2024-06-04,5
M001,REF000955,ORD005283,2508.87,fake_delivery_attempt,customer_refund,open,2024-07-31,2024-09-14,3
M001,REF000956,ORD000235,6232.86,size_issue,customer_refund,rejected,2024-01-29,2024-02-11,3
M001,REF000957,ORD000902,4526.97,wrong_item,customer_refund,rejected,2024-01-31,2024-03-12,10
M001,REF000958,ORD001979,5007.48,size_issue,customer_refund,escalated,2024-04-10,2024-05-10,4
M001,REF000959,ORD001165,854.38,customer_not_available,packaging_damage,rejected,2024-02-20,2024-03-21,6
M001,REF000960,ORD004319,638.89,customer_not_available,return_shipping_cost,rejected,2024-07-10,2024-07-23,5
M001,REF000961,ORD004235,7277.64,delayed_delivery,invoice_difference,escalated,2024-06-25,2024-08-08,7
M001,REF000962,ORD004825,5301.99,payment_issue,logistics_penalty,open,2024-07-25,2024-10-07,8
M001,REF000963,ORD002417,835.73,payment_issue,invoice_difference,resolved,2024-04-17,2024-05-11,2
M001,REF000964,ORD005289,6768.52,customer_not_available,logistics_penalty,open,2024-08-26,2024-10-26,6
M001,REF000965,ORD008867,5778.36,damaged_product,invoice_difference,resolved,2024-12-24,2025-01-17,8
M001,REF000966,ORD006996,443.82,cancellation,logistics_penalty,resolved,2024-10-17,2024-10-24,3
M001,REF000967,ORD000466,937.73,delayed_delivery,logistics_penalty,open,2024-02-12,2024-03-15,10
M001,REF000968,ORD002824,1760.47,cancellation,invoice_difference,resolved,2024-04-23,2024-05-14,5
M001,REF000969,ORD009235,2055.56,size_issue,invoice_difference,resolved,2024-12-29,2025-01-02,8
M001,REF000970,ORD001298,2562.67,cancellation,invoice_difference,resolved,2024-02-23,2024-03-25,2
M001,REF000971,ORD006334,1163.54,damaged_product,packaging_damage,resolved,2024-09-22,2024-10-22,1
M001,REF000972,ORD006675,3564.4,cancellation,dispute_adjustment,escalated,2024-10-03,2024-12-14,1
M001,REF000973,ORD005493,812.89,payment_issue,packaging_damage,resolved,2024-08-19,2024-08-30,2
M001,REF000974,ORD004501,863.92,payment_issue,payment_gateway_adjustment,resolved,2024-07-05,2024-07-30,1
M001,REF000975,ORD000537,2562.68,wrong_item,logistics_penalty,resolved,2024-01-26,2024-03-03,8
M001,REF000976,ORD003002,1308.35,size_issue,invoice_difference,escalated,2024-04-28,2024-06-05,4
M001,REF000977,ORD006158,7263.68,fake_delivery_attempt,invoice_difference,resolved,2024-09-25,2024-10-29,3
M001,REF000978,ORD009559,851.5,wrong_item,logistics_penalty,resolved,2025-01-05,2025-01-31,7
M001,REF000979,ORD006087,374.61,payment_issue,customer_refund,resolved,2024-09-11,2024-10-18,1
M001,REF000980,ORD007809,5129.76,cancellation,packaging_damage,resolved,2024-11-15,2024-12-02,10
M001,REF000981,ORD005382,1203.38,payment_issue,payment_gateway_adjustment,escalated,2024-08-10,2024-10-28,4
M001,REF000982,ORD007346,1415.01,damaged_product,customer_refund,resolved,2024-11-01,2024-11-13,8
M001,REF000983,ORD000553,1252.35,customer_not_available,dispute_adjustment,escalated,2024-02-03,2024-04-09,9
M001,REF000984,ORD008169,6064.91,size_issue,payment_gateway_adjustment,escalated,2024-11-29,2025-01-04,10
M001,REF000985,ORD005192,4779.86,size_issue,dispute_adjustment,resolved,2024-08-12,2024-08-18,8
M001,REF000986,ORD000949,4783.43,payment_issue,dispute_adjustment,resolved,2024-02-15,2024-03-25,7
M001,REF000987,ORD003554,3618.21,fake_delivery_attempt,dispute_adjustment,resolved,2024-06-10,2024-07-13,2
M001,REF000988,ORD006500,1706.82,cancellation,logistics_penalty,rejected,2024-09-21,2024-11-01,10
M001,REF000989,ORD002159,4128.24,damaged_product,return_shipping_cost,resolved,2024-04-12,2024-04-30,9
M001,REF000990,ORD002141,7959.58,wrong_item,customer_refund,resolved,2024-03-31,2024-04-16,4
M001,REF000991,ORD002939,1920.79,fake_delivery_attempt,customer_refund,resolved,2024-05-01,2024-05-27,4
M001,REF000992,ORD006723,6084.43,cancellation,customer_refund,resolved,2024-10-26,2024-11-28,2
M001,REF000993,ORD009515,5389.67,wrong_item,payment_gateway_adjustment,escalated,2024-12-23,2025-02-25,3
M001,REF000994,ORD001918,3415.41,delayed_delivery,payment_gateway_adjustment,escalated,2024-03-12,2024-05-04,10
M001,REF000995,ORD007864,2425.04,size_issue,customer_refund,resolved,2024-11-23,2024-12-15,1
M001,REF000996,ORD002717,2994.08,fake_delivery_attempt,packaging_damage,resolved,2024-04-15,2024-04-21,8
M001,REF000997,ORD007008,1037.96,wrong_item,return_shipping_cost,open,2024-10-07,2024-11-14,3
M001,REF000998,ORD009080,2201.0,fake_delivery_attempt,customer_refund,resolved,2024-12-20,2025-01-28,2
M001,REF000999,ORD004626,1807.12,customer_not_available,packaging_damage,resolved,2024-06-30,2024-08-05,2
M001,REF001000,ORD001334,391.08,size_issue,payment_gateway_adjustment,resolved,2024-02-29,2024-04-13,10
M001,REF001001,ORD003791,1549.86,damaged_product,invoice_difference,resolved,2024-05-24,2024-05-27,4
M001,REF001002,ORD005549,4091.69,cancellation,payment_gateway_adjustment,resolved,2024-08-24,2024-09-29,8
M001,REF001003,ORD007977,2439.43,payment_issue,logistics_penalty,resolved,2024-11-14,2024-11-28,10
M001,REF001004,ORD008599,4534.73,fake_delivery_attempt,invoice_difference,resolved,2024-11-21,2024-12-23,1
M001,REF001005,ORD005639,3221.2,fake_delivery_attempt,return_shipping_cost,resolved,2024-08-24,2024-09-25,8
M001,REF001006,ORD007057,4205.31,wrong_item,invoice_difference,rejected,2024-10-30,2024-11-26,3
M001,REF001007,ORD006442,2161.31,damaged_product,payment_gateway_adjustment,resolved,2024-09-19,2024-10-06,7
M001,REF001008,ORD004685,3066.74,payment_issue,return_shipping_cost,resolved,2024-07-23,2024-08-26,5
M001,REF001009,ORD003019,2661.24,payment_issue,payment_gateway_adjustment,resolved,2024-05-15,2024-06-02,10
M001,REF001010,ORD000544,985.04,size_issue,packaging_damage,open,2024-02-04,2024-03-07,3
M001,REF001011,ORD002807,5755.53,payment_issue,logistics_penalty,resolved,2024-04-26,2024-05-17,1
M001,REF001012,ORD003306,5619.41,customer_not_available,customer_refund,rejected,2024-05-08,2024-06-11,5
M001,REF001013,ORD003719,1189.31,delayed_delivery,customer_refund,resolved,2024-05-28,2024-06-05,1
M001,REF001014,ORD003367,453.7,size_issue,invoice_difference,escalated,2024-05-26,2024-08-20,3
M001,REF001015,ORD005693,512.16,damaged_product,dispute_adjustment,resolved,2024-08-19,2024-09-13,10
M001,REF001016,ORD005523,2704.96,wrong_item,logistics_penalty,open,2024-08-12,2024-10-04,4
M001,REF001017,ORD006726,604.23,damaged_product,packaging_damage,open,2024-10-21,2024-12-23,5
M001,REF001018,ORD001008,6048.38,fake_delivery_attempt,customer_refund,open,2024-02-11,2024-04-17,4
M001,REF001019,ORD003918,1950.77,payment_issue,logistics_penalty,rejected,2024-06-11,2024-07-11,6
M001,REF001020,ORD006487,2472.02,size_issue,payment_gateway_adjustment,resolved,2024-09-22,2024-10-04,4
M001,REF001021,ORD009948,323.85,cancellation,dispute_adjustment,resolved,2025-01-20,2025-02-05,6
M001,REF001022,ORD002159,2479.67,damaged_product,return_shipping_cost,resolved,2024-03-29,2024-04-19,9
M001,REF001023,ORD000665,958.23,delayed_delivery,dispute_adjustment,resolved,2024-02-03,2024-02-29,6
M001,REF001024,ORD003175,1973.03,customer_not_available,customer_refund,resolved,2024-04-30,2024-05-17,1
M001,REF001025,ORD000578,953.7,fake_delivery_attempt,dispute_adjustment,resolved,2024-02-13,2024-03-14,3
M001,REF001026,ORD001792,149.69,payment_issue,payment_gateway_adjustment,resolved,2024-03-24,2024-04-18,5
M001,REF001027,ORD001678,263.17,cancellation,return_shipping_cost,resolved,2024-03-24,2024-04-11,10
M001,REF001028,ORD000522,5032.74,size_issue,dispute_adjustment,escalated,2024-01-25,2024-04-24,5
M001,REF001029,ORD004835,9569.72,fake_delivery_attempt,payment_gateway_adjustment,resolved,2024-08-05,2024-09-17,2
M001,REF001030,ORD000132,2039.96,wrong_item,logistics_penalty,escalated,2024-01-06,2024-03-26,8
M001,REF001031,ORD001017,7091.62,size_issue,invoice_difference,resolved,2024-02-16,2024-03-20,1
M001,REF001032,ORD004303,388.44,damaged_product,dispute_adjustment,resolved,2024-07-10,2024-08-23,6
M001,REF001033,ORD002917,1909.4,payment_issue,customer_refund,open,2024-05-17,2024-06-29,5
M001,REF001034,ORD002762,749.14,wrong_item,invoice_difference,escalated,2024-05-02,2024-07-07,10
M001,REF001035,ORD005877,4188.48,damaged_product,return_shipping_cost,resolved,2024-09-06,2024-09-28,6
M001,REF001036,ORD008120,1119.22,payment_issue,customer_refund,resolved,2024-11-16,2024-12-29,1
M001,REF001037,ORD004784,869.59,cancellation,payment_gateway_adjustment,resolved,2024-07-31,2024-08-10,9
M001,REF001038,ORD007339,5243.28,payment_issue,customer_refund,resolved,2024-10-24,2024-11-15,3
M001,REF001039,ORD004103,843.13,size_issue,return_shipping_cost,resolved,2024-06-21,2024-07-08,10
