expense_id,merchant_id,expense_date,category,subcategory,amount,payment_mode,vendor_name,approval_status
EXP001936,M001,2024-04-27,cloud,Azure,1000.32,bank_transfer,Xpressbees,approved
EXP001937,M001,2024-07-08,shipping,reverse_logistics,1829.09,bank_transfer,Urban Warehouse Services,approved
EXP001938,M001,2024-08-29,salaries,full_time,16463.58,bank_transfer,BlueDart,approved
EXP001939,M001,2024-12-25,shipping,last_mile,14839.32,bank_transfer,Razorpay Fees,approved
EXP001940,M001,2024-11-03,packaging,tape,9573.64,UPI,BlueDart,approved
EXP001941,M001,2024-05-11,marketing,digital_ads,12079.95,card,Urban Warehouse Services,pending
EXP001942,M001,2024-11-25,returns,quality_check,6667.68,bank_transfer,Cashfree Fees,approved
EXP001943,M001,2024-10-25,refunds,chargeback,494.56,bank_transfer,Cashfree Fees,approved
EXP001944,M001,2024-12-12,marketing,digital_ads,26171.43,card,Delhivery,pending
EXP001945,M001,2024-04-04,returns,restocking,9586.79,bank_transfer,Delhivery,approved
EXP001946,M001,2024-12-18,returns,restocking,403.17,cash,Ecom Express,approved
EXP001947,M001,2024-08-06,marketing,influencer,8729.54,card,Xpressbees,approved
EXP001948,M001,2024-12-05,shipping,air_freight,13510.74,bank_transfer,AdGrowth Marketing,pending
EXP001949,M001,2024-07-07,salaries,contract,33858.88,card,Cashfree Fees,rejected
EXP001950,M001,2024-05-05,salaries,contract,18130.44,bank_transfer,Urban Warehouse Services,approved
EXP001951,M001,2024-05-20,salaries,overtime,24450.92,UPI,Ecom Express,approved
EXP001952,M001,2024-03-11,returns,reverse_pickup,5600.08,bank_transfer,Bangalore Packaging Co,rejected
EXP001953,M001,2024-04-03,warehouse,equipment,10703.09,card,Xpressbees,approved
EXP001954,M001,2024-07-08,marketing,digital_ads,20502.05,card,AdGrowth Marketing,approved
EXP001955,M001,2024-10-18,warehouse,equipment,23905.79,bank_transfer,Bangalore Packaging Co,approved
EXP001956,M001,2024-04-13,shipping,reverse_logistics,12159.15,cash,AdGrowth Marketing,approved
EXP001957,M001,2024-01-03,returns,reverse_pickup,5489.97,bank_transfer,Ecom Express,approved
EXP001958,M001,2024-02-15,warehouse,equipment,4778.01,card,Ecom Express,approved
EXP001959,M001,2024-12-16,salaries,overtime,7977.1,UPI,Razorpay Fees,approved
EXP001960,M001,2024-09-11,cloud,GCP,250.49,bank_transfer,Urban Warehouse Services,approved
EXP001961,M001,2024-11-25,shipping,air_freight,3253.77,UPI,Ecom Express,approved
EXP001962,M001,2024-12-14,marketing,influencer,27220.86,card,Cashfree Fees,pending
EXP001963,M001,2024-06-23,salaries,contract,18777.99,bank_transfer,Bangalore Packaging Co,approved
EXP001964,M001,2024-06-22,shipping,surface,9701.85,card,Ecom Express,approved
EXP001965,M001,2024-03-06,returns,restocking,720.32,card,Urban Warehouse Services,approved
EXP001966,M001,2024-02-12,marketing,email_campaigns,10160.18,card,Delhivery,approved
EXP001967,M001,2024-10-27,cloud,storage,1219.99,bank_transfer,Delhivery,approved
EXP001968,M001,2024-12-20,cloud,AWS,2281.1,UPI,Razorpay Fees,rejected
EXP001969,M001,2024-12-25,packaging,tape,9562.77,cash,Ecom Express,approved
EXP001970,M001,2024-10-28,packaging,boxes,1864.12,bank_transfer,Ecom Express,approved
EXP001971,M001,2024-11-26,marketing,SEO,24158.52,UPI,Cashfree Fees,approved
EXP001972,M001,2024-09-10,marketing,influencer,27701.25,cash,Cashfree Fees,approved
EXP001973,M001,2024-03-11,salaries,full_time,20034.66,UPI,Ecom Express,approved
EXP001974,M001,2024-07-25,software,licenses,3851.61,bank_transfer,Ecom Express,approved
EXP001975,M001,2024-06-21,warehouse,equipment,28795.45,cash,Razorpay Fees,approved
EXP001976,M001,2024-09-18,shipping,last_mile,5579.91,bank_transfer,Razorpay Fees,pending
EXP001977,M001,2024-09-05,shipping,surface,8064.71,bank_transfer,Cashfree Fees,approved
EXP001978,M001,2024-12-20,shipping,surface,14840.74,UPI,Urban Warehouse Services,approved
EXP001979,M001,2024-12-07,salaries,full_time,32870.17,bank_transfer,AdGrowth Marketing,approved
EXP001980,M001,2024-03-08,marketing,SEO,25689.72,UPI,Bangalore Packaging Co,approved
EXP001981,M001,2024-01-13,salaries,incentives,12401.66,bank_transfer,Urban Warehouse Services,pending
EXP001982,M001,2024-05-19,shipping,air_freight,15090.09,UPI,Delhivery,approved
EXP001983,M001,2024-11-23,salaries,contract,21543.76,card,Cashfree Fees,approved
EXP001984,M001,2024-11-30,marketing,SEO,16811.81,bank_transfer,AdGrowth Marketing,approved
EXP001985,M001,2024-05-04,warehouse,staff,5285.82,bank_transfer,AdGrowth Marketing,approved
EXP001986,M001,2024-11-23,packaging,boxes,5529.3,cash,Delhivery,approved
EXP001987,M001,2024-08-27,salaries,full_time,15980.99,bank_transfer,Cashfree Fees,approved
EXP001988,M001,2024-02-24,marketing,email_campaigns,8139.88,card,AdGrowth Marketing,approved
EXP001989,M001,2024-06-17,warehouse,staff,15638.55,bank_transfer,BlueDart,rejected
EXP001990,M001,2024-07-18,packaging,labels,9568.73,UPI,Urban Warehouse Services,approved
EXP001991,M001,2024-10-16,salaries,overtime,22292.32,card,BlueDart,approved
EXP001992,M001,2024-04-27,salaries,full_time,10064.82,card,BlueDart,pending
EXP001993,M001,2024-11-21,returns,reverse_pickup,2449.02,card,Urban Warehouse Services,pending
EXP001994,M001,2024-10-25,marketing,digital_ads,16025.55,card,Ecom Express,approved
EXP001995,M001,2024-06-23,marketing,influencer,6235.92,UPI,Ecom Express,approved
EXP001996,M001,2024-06-23,warehouse,rent,12578.81,cash,Cashfree Fees,pending
EXP001997,M001,2024-08-04,salaries,contract,23129.93,bank_transfer,Ecom Express,approved
EXP001998,M001,2024-04-17,warehouse,staff,14903.32,UPI,Xpressbees,approved
EXP001999,M001,2024-10-15,warehouse,staff,22219.78,bank_transfer,Ecom Express,approved
EXP002000,M001,2024-02-19,marketing,email_campaigns,13823.75,card,Cashfree Fees,approved
EXP002001,M001,2024-05-25,shipping,surface,14479.78,bank_transfer,Urban Warehouse Services,pending
EXP002002,M001,2024-10-12,software,subscriptions,624.12,bank_transfer,Shiprocket,approved
EXP002003,M001,2024-07-14,salaries,full_time,12002.93,UPI,Bangalore Packaging Co,approved
EXP002004,M001,2024-02-05,marketing,email_campaigns,19018.98,bank_transfer,Xpressbees,approved
EXP002005,M001,2024-02-20,packaging,tape,8481.63,UPI,Delhivery,approved
EXP002006,M001,2024-07-02,warehouse,utilities,26648.91,card,AdGrowth Marketing,pending
EXP002007,M001,2024-01-26,marketing,influencer,29435.31,card,Ecom Express,approved
EXP002008,M001,2024-10-13,shipping,surface,1009.48,card,Xpressbees,approved
EXP002009,M001,2024-08-10,marketing,digital_ads,23109.6,UPI,Shiprocket,approved
EXP002010,M001,2024-06-19,shipping,reverse_logistics,5545.66,bank_transfer,AdGrowth Marketing,approved
EXP002011,M001,2024-12-04,salaries,incentives,13490.62,bank_transfer,Shiprocket,pending
EXP002012,M001,2024-08-20,salaries,contract,33942.8,bank_transfer,BlueDart,approved
EXP002013,M001,2024-08-28,salaries,contract,13397.0,bank_transfer,BlueDart,rejected
EXP002014,M001,2024-11-26,marketing,influencer,10538.7,bank_transfer,Cashfree Fees,approved
EXP002015,M001,2024-01-01,packaging,bubble_wrap,5337.36,bank_transfer,BlueDart,pending
EXP002016,M001,2024-03-23,software,subscriptions,5674.21,bank_transfer,Xpressbees,approved
EXP002017,M001,2024-10-13,shipping,reverse_logistics,7040.82,bank_transfer,Delhivery,approved
EXP002018,M001,2024-01-01,payment_gateway,transaction_fee,344.84,bank_transfer,AdGrowth Marketing,pending
EXP002019,M001,2024-04-08,cloud,GCP,412.45,bank_transfer,Xpressbees,pending
EXP002020,M001,2024-07-05,cloud,GCP,3552.51,bank_transfer,Xpressbees,approved
EXP002021,M001,2024-04-10,salaries,contract,23000.75,UPI,Cashfree Fees,approved
EXP002022,M001,2024-03-22,marketing,email_campaigns,29208.42,card,Cashfree Fees,approved
EXP002023,M001,2024-11-28,refunds,customer_refund,4665.42,bank_transfer,Razorpay Fees,approved
EXP002024,M001,2024-10-20,shipping,air_freight,13491.63,card,Razorpay Fees,pending
EXP002025,M001,2024-08-05,packaging,labels,5150.9,UPI,Xpressbees,approved
EXP002026,M001,2024-04-05,shipping,air_freight,8897.79,card,Cashfree Fees,approved
EXP002027,M001,2024-11-01,shipping,surface,14210.92,UPI,Delhivery,approved
EXP002028,M001,2024-06-07,marketing,SEO,19555.06,bank_transfer,AdGrowth Marketing,pending
EXP002029,M001,2024-11-28,shipping,reverse_logistics,15022.95,UPI,Shiprocket,approved
EXP002030,M001,2024-02-06,shipping,reverse_logistics,13945.62,cash,Bangalore Packaging Co,approved
EXP002031,M001,2024-12-05,salaries,full_time,22795.85,UPI,Ecom Express,approved
EXP002032,M001,2024-06-11,marketing,influencer,19926.67,bank_transfer,Razorpay Fees,approved
EXP002033,M001,2024-08-21,shipping,reverse_logistics,4262.61,card,Bangalore Packaging Co,approved
EXP002034,M001,2024-11-25,marketing,influencer,13389.99,card,Shiprocket,approved
EXP002035,M001,2024-10-15,shipping,last_mile,2690.59,bank_transfer,Delhivery,approved
EXP002036,M001,2024-08-07,marketing,SEO,27929.72,UPI,Xpressbees,approved
EXP002037,M001,2024-10-28,salaries,full_time,9923.31,bank_transfer,BlueDart,approved
EXP002038,M001,2024-02-27,warehouse,equipment,29145.13,bank_transfer,Urban Warehouse Services,approved
EXP002039,M001,2024-08-03,warehouse,rent,10247.89,UPI,Xpressbees,approved
EXP002040,M001,2024-08-11,salaries,full_time,20016.98,bank_transfer,Urban Warehouse Services,pending
EXP002041,M001,2024-10-08,returns,reverse_pickup,7343.65,bank_transfer,Ecom Express,approved
EXP002042,M001,2024-11-09,shipping,air_freight,493.86,UPI,AdGrowth Marketing,approved
EXP002043,M001,2024-09-16,refunds,chargeback,3746.5,card,AdGrowth Marketing,approved
EXP002044,M001,2024-12-02,software,tools,4314.84,card,Bangalore Packaging Co,pending
EXP002045,M001,2024-04-22,cloud,storage,5176.37,bank_transfer,BlueDart,approved
EXP002046,M001,2024-10-19,packaging,boxes,3834.54,cash,Delhivery,approved
EXP002047,M001,2024-10-27,marketing,SEO,27876.11,cash,BlueDart,approved
EXP002048,M001,2024-12-12,salaries,overtime,10905.91,bank_transfer,AdGrowth Marketing,approved
EXP002049,M001,2024-08-01,warehouse,rent,22815.8,bank_transfer,Delhivery,approved
EXP002050,M001,2024-07-02,marketing,email_campaigns,16894.66,card,Bangalore Packaging Co,pending
EXP002051,M001,2024-10-15,marketing,influencer,9360.97,bank_transfer,AdGrowth Marketing,pending
EXP002052,M001,2024-05-30,salaries,contract,23951.68,card,Delhivery,approved
EXP002053,M001,2024-01-24,refunds,chargeback,7936.06,cash,Delhivery,approved
EXP002054,M001,2024-01-30,shipping,surface,5779.29,bank_transfer,Urban Warehouse Services,approved
EXP002055,M001,2024-03-30,cloud,Azure,3905.31,bank_transfer,Cashfree Fees,approved
EXP002056,M001,2024-10-10,returns,quality_check,4064.35,UPI,Ecom Express,pending
EXP002057,M001,2024-10-19,software,SaaS,518.54,cash,Xpressbees,approved
EXP002058,M001,2024-05-18,shipping,surface,5630.51,bank_transfer,Razorpay Fees,approved
EXP002059,M001,2024-03-23,shipping,reverse_logistics,2827.55,bank_transfer,Shiprocket,approved
EXP002060,M001,2024-11-15,salaries,incentives,26682.99,bank_transfer,Ecom Express,rejected
EXP002061,M001,2024-08-04,packaging,labels,457.47,UPI,Delhivery,approved
EXP002062,M001,2024-06-16,salaries,full_time,29376.6,UPI,Ecom Express,approved
EXP002063,M001,2024-08-06,packaging,boxes,729.21,bank_transfer,BlueDart,approved
EXP002064,M001,2024-01-06,shipping,surface,13716.52,bank_transfer,Bangalore Packaging Co,approved
EXP002065,M001,2024-08-07,shipping,last_mile,6269.95,cash,Delhivery,approved
EXP002066,M001,2024-08-26,marketing,digital_ads,28943.43,card,Ecom Express,approved
EXP002067,M001,2024-09-24,shipping,surface,10674.09,bank_transfer,AdGrowth Marketing,approved
EXP002068,M001,2024-06-13,warehouse,equipment,12014.66,card,Razorpay Fees,approved
EXP002069,M001,2024-04-25,packaging,boxes,9781.25,card,BlueDart,approved
EXP002070,M001,2024-05-19,marketing,email_campaigns,6073.45,cash,BlueDart,approved
EXP002071,M001,2024-05-27,packaging,labels,5782.01,cash,AdGrowth Marketing,approved
EXP002072,M001,2024-02-28,cloud,storage,4423.27,UPI,Xpressbees,pending
EXP002073,M001,2024-03-28,warehouse,staff,14885.29,bank_transfer,AdGrowth Marketing,approved
EXP002074,M001,2024-12-27,marketing,email_campaigns,25434.37,bank_transfer,Razorpay Fees,approved
EXP002075,M001,2024-02-05,cloud,AWS,1461.77,card,Ecom Express,approved
EXP002076,M001,2024-03-10,marketing,email_campaigns,2205.99,card,Urban Warehouse Services,approved
EXP002077,M001,2024-01-07,salaries,full_time,19853.6,bank_transfer,Shiprocket,pending
EXP002078,M001,2024-08-04,salaries,overtime,10400.65,card,Shiprocket,approved
EXP002079,M001,2024-09-27,salaries,overtime,29799.1,card,Delhivery,approved
EXP002080,M001,2024-11-18,salaries,incentives,21431.69,UPI,Ecom Express,approved
EXP002081,M001,2024-11-21,returns,restocking,2036.34,UPI,Xpressbees,approved
EXP002082,M001,2024-03-20,shipping,reverse_logistics,11944.93,cash,Shiprocket,approved
EXP002083,M001,2024-07-26,salaries,contract,17080.37,UPI,Delhivery,pending
EXP002084,M001,2024-04-01,software,SaaS,4818.46,bank_transfer,Urban Warehouse Services,pending
EXP002085,M001,2024-03-03,shipping,last_mile,5450.86,card,AdGrowth Marketing,approved
EXP002086,M001,2024-10-11,warehouse,utilities,8736.92,bank_transfer,Bangalore Packaging Co,approved
EXP002087,M001,2024-06-26,shipping,last_mile,10195.67,bank_transfer,Xpressbees,approved
EXP002088,M001,2024-09-09,payment_gateway,dispute_fee,7021.15,bank_transfer,Razorpay Fees,approved
EXP002089,M001,2024-08-02,marketing,email_campaigns,9382.43,bank_transfer,Delhivery,approved
EXP002090,M001,2024-04-26,payment_gateway,transaction_fee,8722.23,cash,Razorpay Fees,rejected
EXP002091,M001,2024-11-07,shipping,reverse_logistics,4263.5,UPI,Delhivery,pending
EXP002092,M001,2024-10-30,salaries,contract,28092.29,bank_transfer,Cashfree Fees,approved
EXP002093,M001,2024-10-29,marketing,SEO,2980.77,card,Xpressbees,approved
EXP002094,M001,2024-10-20,shipping,reverse_logistics,15412.86,bank_transfer,Urban Warehouse Services,pending
EXP002095,M001,2024-05-11,salaries,incentives,20112.36,bank_transfer,Bangalore Packaging Co,pending
EXP002096,M001,2024-12-21,packaging,labels,7879.3,bank_transfer,Shiprocket,approved
EXP002097,M001,2024-09-13,salaries,incentives,35485.25,card,Cashfree Fees,approved
EXP002098,M001,2024-09-22,payment_gateway,transaction_fee,8047.04,card,Cashfree Fees,approved
EXP002099,M001,2024-12-12,marketing,digital_ads,9281.13,bank_transfer,Xpressbees,approved
EXP002100,M001,2024-09-05,warehouse,rent,14625.57,bank_transfer,Razorpay Fees,approved
EXP002101,M001,2024-09-21,shipping,last_mile,727.72,UPI,Urban Warehouse Services,pending
EXP002102,M001,2024-08-06,shipping,air_freight,5566.98,card,Xpressbees,approved
EXP002103,M001,2024-09-18,warehouse,equipment,23647.4,cash,Ecom Express,approved
EXP002104,M001,2024-02-22,shipping,air_freight,7783.93,cash,Bangalore Packaging Co,approved
EXP002105,M001,2024-01-03,warehouse,rent,14748.08,cash,BlueDart,approved
EXP002106,M001,2024-11-18,returns,reverse_pickup,9558.9,card,Urban Warehouse Services,approved
EXP002107,M001,2024-06-25,warehouse,rent,25583.19,bank_transfer,Bangalore Packaging Co,approved
EXP002108,M001,2024-03-26,warehouse,staff,18799.03,bank_transfer,Ecom Express,approved
EXP002109,M001,2024-10-17,refunds,partial_refund,3379.35,card,Cashfree Fees,approved
EXP002110,M001,2024-03-29,marketing,influencer,23200.69,card,BlueDart,approved
EXP002111,M001,2024-11-17,salaries,contract,13253.75,UPI,Bangalore Packaging Co,rejected
EXP002112,M001,2024-04-06,shipping,surface,12241.59,card,AdGrowth Marketing,approved
EXP002113,M001,2024-07-05,software,SaaS,4014.88,UPI,Xpressbees,rejected
EXP002114,M001,2024-12-29,salaries,incentives,7529.14,bank_transfer,Delhivery,approved
EXP002115,M001,2024-01-09,marketing,email_campaigns,11324.25,bank_transfer,Delhivery,approved
EXP002116,M001,2024-02-23,salaries,full_time,23271.55,UPI,AdGrowth Marketing,approved
EXP002117,M001,2024-12-27,packaging,labels,9705.16,bank_transfer,AdGrowth Marketing,approved
EXP002118,M001,2024-11-16,marketing,digital_ads,20842.86,bank_transfer,Razorpay Fees,pending
EXP002119,M001,2024-08-06,packaging,boxes,7714.45,card,Shiprocket,approved
EXP002120,M001,2024-01-31,salaries,contract,8601.42,bank_transfer,Shiprocket,approved
EXP002121,M001,2024-01-15,salaries,incentives,26344.39,card,Ecom Express,pending
EXP002122,M001,2024-05-24,shipping,last_mile,13375.39,bank_transfer,Xpressbees,approved
EXP002123,M001,2024-04-15,salaries,contract,27481.48,card,Urban Warehouse Services,approved
EXP002124,M001,2024-02-21,salaries,overtime,37342.86,cash,BlueDart,approved
EXP002125,M001,2024-07-27,warehouse,equipment,23919.66,bank_transfer,Razorpay Fees,approved
EXP002126,M001,2024-04-09,refunds,partial_refund,5803.68,bank_transfer,Cashfree Fees,approved
EXP002127,M001,2024-11-29,salaries,full_time,7307.35,UPI,Razorpay Fees,approved
EXP002128,M001,2024-09-05,marketing,email_campaigns,6774.34,bank_transfer,Delhivery,approved
EXP002129,M001,2024-01-06,cloud,storage,5052.78,cash,Cashfree Fees,approved
EXP002130,M001,2024-08-21,shipping,surface,10002.93,bank_transfer,Shiprocket,rejected
EXP002131,M001,2024-01-04,marketing,SEO,25709.54,bank_transfer,Shiprocket,pending
EXP002132,M001,2024-10-02,marketing,influencer,22043.83,bank_transfer,Shiprocket,approved
EXP002133,M001,2024-12-24,salaries,incentives,31170.38,bank_transfer,Razorpay Fees,approved
EXP002134,M001,2024-11-23,refunds,customer_refund,3803.1,bank_transfer,BlueDart,approved
EXP002135,M001,2024-12-09,salaries,contract,20513.58,bank_transfer,Razorpay Fees,approved
EXP002136,M001,2024-01-01,marketing,digital_ads,8383.01,bank_transfer,Cashfree Fees,approved
EXP002137,M001,2024-12-20,salaries,overtime,28580.83,UPI,Razorpay Fees,pending
EXP002138,M001,2024-03-25,warehouse,utilities,9707.81,card,Xpressbees,approved
EXP002139,M001,2024-03-08,returns,restocking,7903.64,bank_transfer,Cashfree Fees,approved
EXP002140,M001,2024-06-07,shipping,air_freight,3227.5,UPI,AdGrowth Marketing,approved
EXP002141,M001,2024-10-17,warehouse,rent,19526.44,bank_transfer,Urban Warehouse Services,approved
EXP002142,M001,2024-09-23,payment_gateway,transaction_fee,8789.77,card,Razorpay Fees,approved
EXP002143,M001,2024-06-25,warehouse,rent,7814.32,cash,AdGrowth Marketing,approved
EXP002144,M001,2024-08-10,marketing,SEO,6252.21,bank_transfer,Razorpay Fees,pending
EXP002145,M001,2024-05-13,payment_gateway,dispute_fee,8849.89,card,Bangalore Packaging Co,pending
EXP002146,M001,2024-10-02,shipping,reverse_logistics,10026.72,bank_transfer,Ecom Express,approved
EXP002147,M001,2024-10-30,marketing,SEO,4258.29,bank_transfer,Urban Warehouse Services,approved
EXP002148,M001,2024-04-18,shipping,reverse_logistics,2469.73,bank_transfer,Ecom Express,approved
EXP002149,M001,2024-07-27,shipping,air_freight,489.9,card,Bangalore Packaging Co,rejected
EXP002150,M001,2024-12-07,marketing,digital_ads,22071.23,cash,Ecom Express,pending
EXP002151,M001,2024-12-15,marketing,email_campaigns,27931.33,bank_transfer,Delhivery,approved
EXP002152,M001,2024-07-08,marketing,influencer,9819.6,card,Ecom Express,approved
EXP002153,M001,2024-03-19,shipping,last_mile,1256.88,UPI,Delhivery,approved
EXP002154,M001,2024-03-06,payment_gateway,transaction_fee,3036.05,bank_transfer,BlueDart,approved
EXP002155,M001,2024-12-15,shipping,air_freight,11849.17,card,BlueDart,approved
EXP002156,M001,2024-10-23,packaging,tape,2272.99,UPI,Xpressbees,rejected
EXP002157,M001,2024-11-05,shipping,surface,6809.86,UPI,Delhivery,approved
EXP002158,M001,2024-12-18,shipping,surface,10499.72,bank_transfer,Razorpay Fees,approved
EXP002159,M001,2024-11-10,shipping,last_mile,8292.09,bank_transfer,AdGrowth Marketing,rejected
EXP002160,M001,2024-06-30,shipping,air_freight,9331.31,bank_transfer,Urban Warehouse Services,rejected
EXP002161,M001,2024-11-01,marketing,SEO,25987.16,UPI,Cashfree Fees,approved
EXP002162,M001,2024-10-19,software,SaaS,2099.24,card,Bangalore Packaging Co,approved
EXP002163,M001,2024-11-22,salaries,overtime,14853.39,bank_transfer,BlueDart,approved
EXP002164,M001,2024-03-22,returns,quality_check,8974.23,bank_transfer,Cashfree Fees,approved
EXP002165,M001,2024-03-04,marketing,email_campaigns,6224.52,UPI,Xpressbees,approved
EXP002166,M001,2024-12-23,marketing,influencer,25228.73,UPI,Bangalore Packaging Co,approved
EXP002167,M001,2024-03-13,marketing,influencer,24800.95,card,Xpressbees,approved
EXP002168,M001,2024-04-16,shipping,reverse_logistics,7348.9,card,Ecom Express,approved
EXP002169,M001,2024-07-11,marketing,digital_ads,2744.92,bank_transfer,Xpressbees,approved
EXP002170,M001,2024-02-16,shipping,surface,2042.59,card,Shiprocket,pending
EXP002171,M001,2024-03-12,cloud,Azure,2557.26,UPI,Bangalore Packaging Co,approved
EXP002172,M001,2024-01-28,marketing,digital_ads,1597.01,UPI,Urban Warehouse Services,approved
EXP002173,M001,2024-12-22,salaries,contract,19454.01,bank_transfer,BlueDart,approved
EXP002174,M001,2024-10-23,salaries,incentives,19957.64,bank_transfer,Xpressbees,rejected
EXP002175,M001,2024-07-25,marketing,email_campaigns,7316.56,card,Shiprocket,pending
EXP002176,M001,2024-10-19,salaries,incentives,19307.17,bank_transfer,Cashfree Fees,rejected
EXP002177,M001,2024-07-02,cloud,storage,501.92,bank_transfer,AdGrowth Marketing,pending
EXP002178,M001,2024-11-29,warehouse,rent,3286.37,bank_transfer,Urban Warehouse Services,pending
EXP002179,M001,2024-11-06,shipping,last_mile,4219.32,UPI,Shiprocket,pending
EXP002180,M001,2024-09-08,cloud,GCP,173.69,cash,BlueDart,approved
EXP002181,M001,2024-01-06,salaries,overtime,25048.71,bank_transfer,Bangalore Packaging Co,approved
EXP002182,M001,2024-11-24,warehouse,rent,23965.72,bank_transfer,Urban Warehouse Services,approved
EXP002183,M001,2024-12-22,salaries,full_time,26392.44,bank_transfer,Xpressbees,rejected
EXP002184,M001,2024-06-16,marketing,email_campaigns,13115.94,bank_transfer,AdGrowth Marketing,approved
EXP002185,M001,2024-07-21,salaries,full_time,7058.02,card,Razorpay Fees,approved
EXP002186,M001,2024-05-23,salaries,contract,27826.17,bank_transfer,Delhivery,pending
EXP002187,M001,2024-02-28,marketing,influencer,6009.96,cash,AdGrowth Marketing,approved
EXP002188,M001,2024-03-02,shipping,surface,8760.67,card,Cashfree Fees,approved
EXP002189,M001,2024-04-08,cloud,AWS,4552.41,bank_transfer,Bangalore Packaging Co,approved
EXP002190,M001,2024-07-30,warehouse,staff,27967.78,UPI,Razorpay Fees,approved
EXP002191,M001,2024-08-26,shipping,surface,11347.44,card,Ecom Express,approved
EXP002192,M001,2024-11-11,software,SaaS,213.76,bank_transfer,Delhivery,approved
EXP002193,M001,2024-09-02,warehouse,staff,27177.39,UPI,Razorpay Fees,approved
EXP002194,M001,2024-01-02,cloud,Azure,1255.26,UPI,Delhivery,pending
EXP002195,M001,2024-10-09,warehouse,rent,11501.95,cash,Shiprocket,approved
EXP002196,M001,2024-12-12,packaging,tape,2042.83,bank_transfer,Delhivery,approved
EXP002197,M001,2024-08-06,packaging,tape,4024.16,card,Urban Warehouse Services,rejected
EXP002198,M001,2024-11-26,warehouse,rent,1800.36,bank_transfer,BlueDart,approved
EXP002199,M001,2024-01-06,salaries,incentives,7995.23,UPI,Bangalore Packaging Co,approved
EXP002200,M001,2024-03-21,payment_gateway,dispute_fee,8145.09,card,Delhivery,pending
EXP002201,M001,2024-03-11,marketing,influencer,13682.62,bank_transfer,Bangalore Packaging Co,approved
EXP002202,M001,2024-10-30,marketing,digital_ads,16113.44,UPI,AdGrowth Marketing,approved
EXP002203,M001,2024-01-17,marketing,influencer,2671.63,cash,Urban Warehouse Services,approved
EXP002204,M001,2024-04-07,shipping,last_mile,2812.37,bank_transfer,Cashfree Fees,approved
EXP002205,M001,2024-05-18,marketing,influencer,21135.78,bank_transfer,Bangalore Packaging Co,approved
EXP002206,M001,2024-05-16,salaries,contract,26568.51,bank_transfer,Ecom Express,approved
EXP002207,M001,2024-08-09,refunds,chargeback,421.83,UPI,Razorpay Fees,pending
EXP002208,M001,2024-04-14,packaging,boxes,9885.53,card,Delhivery,approved
EXP002209,M001,2024-04-04,warehouse,equipment,26914.48,bank_transfer,Bangalore Packaging Co,approved
EXP002210,M001,2024-08-24,marketing,influencer,20178.59,bank_transfer,Urban Warehouse Services,approved
EXP002211,M001,2024-09-08,warehouse,rent,7584.95,cash,Ecom Express,approved
EXP002212,M001,2024-10-11,warehouse,rent,5407.01,card,Shiprocket,approved
EXP002213,M001,2024-11-29,salaries,overtime,11747.94,bank_transfer,AdGrowth Marketing,pending
EXP002214,M001,2024-11-04,salaries,overtime,38037.15,bank_transfer,AdGrowth Marketing,approved
EXP002215,M001,2024-04-06,shipping,last_mile,8174.64,bank_transfer,Delhivery,approved
EXP002216,M001,2024-02-04,salaries,overtime,21638.98,bank_transfer,Delhivery,approved
EXP002217,M001,2024-01-16,shipping,reverse_logistics,12394.53,bank_transfer,Cashfree Fees,rejected
EXP002218,M001,2024-10-29,warehouse,utilities,25492.03,bank_transfer,Urban Warehouse Services,approved
EXP002219,M001,2024-08-01,shipping,surface,8790.77,bank_transfer,Bangalore Packaging Co,approved
EXP002220,M001,2024-09-11,marketing,SEO,29518.68,cash,BlueDart,approved
EXP002221,M001,2024-07-21,shipping,reverse_logistics,7811.32,bank_transfer,Bangalore Packaging Co,approved
EXP002222,M001,2024-01-29,marketing,digital_ads,18287.57,bank_transfer,BlueDart,approved
EXP002223,M001,2024-04-09,shipping,surface,11867.09,card,Razorpay Fees,approved
EXP002224,M001,2024-12-23,shipping,surface,2230.51,UPI,Cashfree Fees,approved
EXP002225,M001,2024-01-04,salaries,overtime,36168.47,bank_transfer,AdGrowth Marketing,approved
EXP002226,M001,2024-11-25,returns,quality_check,100.0,bank_transfer,Xpressbees,approved
EXP002227,M001,2024-08-16,salaries,incentives,16286.67,UPI,AdGrowth Marketing,approved
EXP002228,M001,2024-05-12,cloud,AWS,863.31,bank_transfer,Cashfree Fees,approved
EXP002229,M001,2024-09-02,warehouse,equipment,22230.09,bank_transfer,Shiprocket,approved
EXP002230,M001,2024-11-13,marketing,email_campaigns,9069.22,UPI,Razorpay Fees,approved
EXP002231,M001,2024-09-11,salaries,contract,14914.47,card,Bangalore Packaging Co,approved
EXP002232,M001,2024-02-18,packaging,boxes,7223.86,bank_transfer,Ecom Express,rejected
EXP002233,M001,2024-11-07,salaries,incentives,16835.74,UPI,AdGrowth Marketing,approved
EXP002234,M001,2024-12-11,warehouse,staff,14163.98,bank_transfer,Razorpay Fees,approved
EXP002235,M001,2024-01-22,cloud,Azure,5408.04,UPI,Xpressbees,pending
EXP002236,M001,2024-06-11,returns,restocking,9627.87,card,Bangalore Packaging Co,approved
EXP002237,M001,2024-07-02,salaries,contract,19708.36,cash,Cashfree Fees,approved
EXP002238,M001,2024-12-29,salaries,overtime,37366.69,cash,Shiprocket,approved
