merchant_id,payment_id,order_id,payment_date,payment_method,payment_status,amount,refund_amount,settlement_date,gateway_name
M001,PAY008007,ORD006391,2024-09-13,Wallet,paid,2982.48,0.0,2024-09-14,Stripe
M001,PAY008008,ORD009798,2024-12-25,Debit Card,paid,1430.79,0.0,2024-12-30,Razorpay
M001,PAY008009,ORD000473,2024-01-15,Debit Card,paid,800.31,0.0,2024-01-16,PhonePe
M001,PAY008010,ORD009018,2024-11-30,Credit Card,paid,2177.29,0.0,2024-12-02,PhonePe
M001,PAY008011,ORD000840,2024-01-27,Credit Card,paid,820.95,0.0,2024-01-29,PhonePe
M001,PAY008012,ORD003787,2024-05-20,COD,paid,6710.44,0.0,2024-05-21,Stripe
M001,PAY008013,ORD001691,2024-03-03,Credit Card,paid,905.44,0.0,2024-03-06,Juspay
M001,PAY008014,ORD001698,2024-03-02,UPI,paid,2967.89,0.0,2024-03-06,Stripe
M001,PAY008015,ORD001804,2024-03-06,COD,paid,7759.33,0.0,2024-03-09,Juspay
M001,PAY008016,ORD006354,2024-09-11,COD,paid,4049.13,0.0,2024-09-14,Juspay
M001,PAY008017,ORD002293,2024-03-26,COD,paid,7300.44,0.0,2024-03-30,Stripe
M001,PAY008018,ORD004715,2024-07-01,UPI,paid,8208.38,0.0,2024-07-04,Juspay
M001,PAY008019,ORD003514,2024-05-11,COD,paid,721.04,0.0,2024-05-13,Juspay
M001,PAY008020,ORD000861,2024-01-28,Credit Card,pending,9028.7,0.0,2024-01-30,PayU
M001,PAY008021,ORD006759,2024-09-28,Credit Card,paid,718.34,0.0,2024-10-03,PhonePe
M001,PAY008022,ORD003251,2024-04-30,Credit Card,paid,1113.81,0.0,2024-05-05,Razorpay
M001,PAY008023,ORD003319,2024-05-04,Wallet,paid,5058.17,0.0,2024-05-08,Cashfree
M001,PAY008024,ORD007590,2024-10-22,NetBanking,paid,1139.73,0.0,2024-10-27,PayU
M001,PAY008025,ORD004585,2024-06-24,Credit Card,paid,6962.3,0.0,2024-06-27,PayU
M001,PAY008026,ORD002913,2024-04-18,Credit Card,paid,2004.87,0.0,2024-04-19,Razorpay
M001,PAY008027,ORD007619,2024-10-23,COD,paid,7954.33,0.0,2024-10-24,Juspay
M001,PAY008028,ORD009323,2024-12-10,COD,failed,0.0,0.0,2024-12-10,Juspay
M001,PAY008029,ORD002007,2024-03-14,COD,paid,4549.04,0.0,2024-03-18,Cashfree
M001,PAY008030,ORD008817,2024-11-25,Wallet,paid,4598.97,0.0,2024-11-27,PhonePe
M001,PAY008031,ORD008546,2024-11-18,Debit Card,paid,1506.56,0.0,2024-11-19,PhonePe
M001,PAY008032,ORD002104,2024-03-18,Credit Card,refunded,5397.74,4522.59,2024-03-22,Razorpay
M001,PAY008033,ORD003870,2024-05-25,Wallet,paid,5787.81,0.0,2024-05-29,Stripe
M001,PAY008034,ORD000638,2024-01-20,Debit Card,paid,1674.15,0.0,2024-01-23,Razorpay
M001,PAY008035,ORD004467,2024-06-19,COD,paid,1325.99,0.0,2024-06-22,Cashfree
M001,PAY008036,ORD007922,2024-11-01,COD,paid,4167.18,0.0,2024-11-02,PhonePe
M001,PAY008037,ORD008427,2024-11-15,Wallet,paid,8742.73,0.0,2024-11-19,PayU
M001,PAY008038,ORD000475,2024-01-15,Wallet,paid,4315.43,0.0,2024-01-18,Cashfree
M001,PAY008039,ORD006353,2024-09-11,Credit Card,paid,4277.63,0.0,2024-09-15,Juspay
M001,PAY008040,ORD007104,2024-10-07,Credit Card,paid,4287.94,0.0,2024-10-10,Razorpay
M001,PAY008041,ORD003146,2024-04-28,COD,pending,2711.22,0.0,2024-04-29,Juspay
M001,PAY008042,ORD000997,2024-01-31,UPI,paid,2359.27,0.0,2024-02-01,PhonePe
M001,PAY008043,ORD005803,2024-08-19,Debit Card,paid,7313.31,0.0,2024-08-23,Cashfree
M001,PAY008044,ORD000132,2024-01-04,COD,paid,2729.07,0.0,2024-01-08,Stripe
M001,PAY008045,ORD005279,2024-07-28,Debit Card,paid,4395.9,0.0,2024-08-02,PhonePe
M001,PAY008046,ORD007457,2024-10-17,Credit Card,paid,5763.51,0.0,2024-10-19,Stripe
M001,PAY008047,ORD000279,2024-01-10,COD,paid,4801.33,0.0,2024-01-12,Cashfree
M001,PAY008048,ORD009033,2024-11-30,UPI,pending,9835.21,0.0,2024-12-01,Juspay
M001,PAY008049,ORD008926,2024-11-27,Wallet,paid,1981.15,0.0,2024-12-02,Razorpay
M001,PAY008050,ORD003970,2024-05-27,UPI,paid,10750.87,0.0,2024-05-28,Stripe
M001,PAY008051,ORD009282,2024-12-08,COD,paid,7590.45,0.0,2024-12-13,PayU
M001,PAY008052,ORD000150,2024-01-06,UPI,failed,0.0,0.0,2024-01-06,Razorpay
M001,PAY008053,ORD009835,2024-12-25,COD,paid,6816.02,0.0,2024-12-26,Stripe
M001,PAY008054,ORD000823,2024-01-26,COD,paid,1826.48,0.0,2024-01-30,PhonePe
M001,PAY008055,ORD000563,2024-01-19,NetBanking,paid,6102.85,0.0,2024-01-20,PhonePe
M001,PAY008056,ORD001515,2024-02-22,Credit Card,pending,5931.68,0.0,2024-02-23,Stripe
M001,PAY008057,ORD000725,2024-01-24,UPI,paid,8369.14,0.0,2024-01-28,PhonePe
M001,PAY008058,ORD009373,2024-12-11,NetBanking,paid,4897.26,0.0,2024-12-16,PhonePe
M001,PAY008059,ORD008170,2024-11-09,COD,paid,5270.66,0.0,2024-11-10,PayU
M001,PAY008060,ORD008888,2024-11-26,UPI,failed,0.0,0.0,2024-11-26,Razorpay
M001,PAY008061,ORD009602,2024-12-19,COD,paid,8300.43,0.0,2024-12-22,Juspay
M001,PAY008062,ORD004697,2024-06-29,COD,paid,8515.69,0.0,2024-07-04,PayU
M001,PAY008063,ORD002604,2024-04-08,COD,paid,5557.16,0.0,2024-04-10,Cashfree
M001,PAY008064,ORD000409,2024-01-14,UPI,paid,4430.25,0.0,2024-01-17,Razorpay
M001,PAY008065,ORD009543,2024-12-16,UPI,paid,7113.28,0.0,2024-12-18,PayU
M001,PAY008066,ORD003920,2024-05-25,COD,refunded,4852.11,1753.35,2024-05-26,Juspay
M001,PAY008067,ORD006466,2024-09-17,Debit Card,paid,5598.17,0.0,2024-09-21,PayU
M001,PAY008068,ORD006358,2024-09-12,UPI,paid,3136.43,0.0,2024-09-14,PayU
M001,PAY008069,ORD004103,2024-06-01,COD,paid,1075.13,0.0,2024-06-06,Juspay
M001,PAY008070,ORD005631,2024-08-12,UPI,paid,4672.79,0.0,2024-08-13,Razorpay
M001,PAY008071,ORD009428,2024-12-13,COD,paid,3890.82,0.0,2024-12-18,Juspay
M001,PAY008072,ORD003577,2024-05-12,COD,paid,5502.48,0.0,2024-05-13,PhonePe
M001,PAY008073,ORD001371,2024-02-16,COD,pending,7670.19,0.0,2024-02-17,PayU
M001,PAY008074,ORD008474,2024-11-17,COD,failed,0.0,0.0,2024-11-17,Razorpay
M001,PAY008075,ORD007128,2024-10-08,Wallet,paid,5726.68,0.0,2024-10-11,Juspay
M001,PAY008076,ORD005823,2024-08-19,Debit Card,paid,10233.89,0.0,2024-08-22,Cashfree
M001,PAY008077,ORD008761,2024-11-24,COD,paid,809.39,0.0,2024-11-26,Juspay
M001,PAY008078,ORD009161,2024-12-04,COD,refunded,5108.11,4791.02,2024-12-06,Razorpay
M001,PAY008079,ORD000507,2024-01-17,COD,pending,2963.73,0.0,2024-01-18,PayU
M001,PAY008080,ORD007710,2024-10-26,COD,paid,3411.35,0.0,2024-10-27,PayU
M001,PAY008081,ORD008423,2024-11-14,Debit Card,paid,7573.49,0.0,2024-11-17,PhonePe
M001,PAY008082,ORD005549,2024-08-08,COD,paid,4406.0,0.0,2024-08-13,PhonePe
M001,PAY008083,ORD000898,2024-01-29,Credit Card,paid,8039.73,0.0,2024-02-01,Juspay
M001,PAY008084,ORD001881,2024-03-10,Credit Card,paid,4613.12,0.0,2024-03-13,Cashfree
M001,PAY008085,ORD004828,2024-07-07,COD,paid,6003.54,0.0,2024-07-12,PhonePe
M001,PAY008086,ORD006186,2024-09-04,COD,paid,6129.66,0.0,2024-09-08,Juspay
M001,PAY008087,ORD009524,2024-12-16,NetBanking,paid,8330.49,0.0,2024-12-19,PayU
M001,PAY008088,ORD003784,2024-05-21,COD,pending,7639.17,0.0,2024-05-23,PayU
M001,PAY008089,ORD009993,2024-12-30,Wallet,paid,6512.9,0.0,2025-01-01,PayU
M001,PAY008090,ORD006195,2024-09-05,Credit Card,paid,6271.28,0.0,2024-09-09,Juspay
M001,PAY008091,ORD001587,2024-02-27,COD,paid,6286.37,0.0,2024-02-29,PhonePe
M001,PAY008092,ORD006596,2024-09-22,Wallet,paid,6581.93,0.0,2024-09-27,Juspay
M001,PAY008093,ORD004550,2024-06-22,Credit Card,paid,8289.44,0.0,2024-06-26,Stripe
M001,PAY008094,ORD008422,2024-11-14,COD,paid,5986.07,0.0,2024-11-15,PayU
M001,PAY008095,ORD002998,2024-04-21,COD,paid,5525.84,0.0,2024-04-23,Stripe
M001,PAY008096,ORD005250,2024-07-27,NetBanking,pending,1030.21,0.0,2024-07-28,PayU
M001,PAY008097,ORD007524,2024-10-20,NetBanking,paid,6061.07,0.0,2024-10-22,Stripe
M001,PAY008098,ORD008778,2024-11-25,COD,pending,1772.68,0.0,2024-11-26,Cashfree
M001,PAY008099,ORD005468,2024-08-05,UPI,pending,6854.84,0.0,2024-08-07,Cashfree
M001,PAY008100,ORD004491,2024-06-19,Credit Card,refunded,7003.42,2179.74,2024-06-20,PhonePe
M001,PAY008101,ORD007307,2024-10-14,COD,paid,4017.98,0.0,2024-10-16,Stripe
M001,PAY008102,ORD003445,2024-05-08,NetBanking,paid,1995.09,0.0,2024-05-09,PayU
M001,PAY008103,ORD001410,2024-02-18,Credit Card,paid,5778.14,0.0,2024-02-22,Juspay
M001,PAY008104,ORD002182,2024-03-21,Credit Card,failed,0.0,0.0,2024-03-21,Cashfree
M001,PAY008105,ORD000334,2024-01-11,COD,paid,5151.0,0.0,2024-01-13,PayU
M001,PAY008106,ORD000884,2024-01-29,COD,failed,0.0,0.0,2024-01-29,PayU
M001,PAY008107,ORD008806,2024-11-25,COD,paid,6082.43,0.0,2024-11-30,Juspay
M001,PAY008108,ORD008263,2024-11-11,Debit Card,paid,6858.16,0.0,2024-11-16,Juspay
M001,PAY008109,ORD000776,2024-01-26,Debit Card,paid,4723.95,0.0,2024-01-31,PhonePe
M001,PAY008110,ORD005234,2024-07-26,UPI,paid,9342.05,0.0,2024-07-31,Stripe
M001,PAY008111,ORD004175,2024-06-04,NetBanking,pending,1291.72,0.0,2024-06-06,PhonePe
M001,PAY008112,ORD006579,2024-09-22,COD,paid,5158.59,0.0,2024-09-27,Juspay
M001,PAY008113,ORD008071,2024-11-06,UPI,pending,3342.67,0.0,2024-11-08,PhonePe
M001,PAY008114,ORD000669,2024-01-22,Wallet,paid,5430.76,0.0,2024-01-25,Cashfree
M001,PAY008115,ORD007616,2024-10-23,Credit Card,paid,1525.18,0.0,2024-10-28,Razorpay
M001,PAY008116,ORD007448,2024-10-17,UPI,paid,668.13,0.0,2024-10-18,Stripe
M001,PAY008117,ORD005533,2024-08-09,COD,paid,6980.12,0.0,2024-08-13,Cashfree
M001,PAY008118,ORD002373,2024-03-30,Debit Card,paid,1882.76,0.0,2024-04-01,PayU
M001,PAY008119,ORD000422,2024-01-14,Debit Card,paid,1298.43,0.0,2024-01-19,PayU
M001,PAY008120,ORD005769,2024-08-18,UPI,failed,0.0,0.0,2024-08-18,Stripe
M001,PAY008121,ORD002451,2024-04-02,Credit Card,failed,0.0,0.0,2024-04-02,Cashfree
M001,PAY008122,ORD002367,2024-03-30,COD,paid,3263.19,0.0,2024-03-31,Razorpay
M001,PAY008123,ORD005637,2024-08-12,UPI,paid,5200.57,0.0,2024-08-17,PhonePe
M001,PAY008124,ORD001601,2024-02-28,COD,paid,6331.51,0.0,2024-03-04,Stripe
M001,PAY008125,ORD005418,2024-08-04,Debit Card,paid,5272.1,0.0,2024-08-09,Cashfree
M001,PAY008126,ORD004198,2024-06-07,COD,paid,1722.49,0.0,2024-06-12,Juspay
M001,PAY008127,ORD007453,2024-10-18,COD,paid,4194.05,0.0,2024-10-23,Cashfree
M001,PAY008128,ORD006139,2024-09-03,COD,pending,2265.49,0.0,2024-09-04,Cashfree
M001,PAY008129,ORD001136,2024-02-05,COD,paid,2243.07,0.0,2024-02-09,Cashfree
M001,PAY008130,ORD000277,2024-01-09,Debit Card,paid,1983.6,0.0,2024-01-10,Juspay
M001,PAY008131,ORD005166,2024-07-24,NetBanking,paid,7236.92,0.0,2024-07-26,Juspay
M001,PAY008132,ORD007508,2024-10-19,Wallet,paid,4609.4,0.0,2024-10-20,Juspay
M001,PAY008133,ORD001191,2024-02-08,Debit Card,paid,1642.71,0.0,2024-02-13,Stripe
M001,PAY008134,ORD001449,2024-02-20,COD,paid,2462.91,0.0,2024-02-21,PayU
M001,PAY008135,ORD008256,2024-11-11,COD,paid,10425.92,0.0,2024-11-12,PayU
M001,PAY008136,ORD007836,2024-10-30,UPI,paid,8394.24,0.0,2024-11-01,Cashfree
M001,PAY008137,ORD000602,2024-01-20,UPI,pending,2313.3,0.0,2024-01-22,Cashfree
M001,PAY008138,ORD004544,2024-06-23,COD,paid,6318.26,0.0,2024-06-27,PayU
M001,PAY008139,ORD008498,2024-11-16,COD,paid,4360.18,0.0,2024-11-20,PayU
M001,PAY008140,ORD003844,2024-05-23,Wallet,paid,7595.83,0.0,2024-05-28,Stripe
M001,PAY008141,ORD007520,2024-10-19,Credit Card,paid,9809.4,0.0,2024-10-24,Juspay
M001,PAY008142,ORD002492,2024-04-03,Credit Card,pending,7140.62,0.0,2024-04-04,Stripe
M001,PAY008143,ORD008751,2024-11-23,Credit Card,paid,1393.6,0.0,2024-11-28,PayU
M001,PAY008144,ORD008750,2024-11-23,UPI,paid,1739.43,0.0,2024-11-26,Juspay
M001,PAY008145,ORD002874,2024-04-18,COD,paid,5859.73,0.0,2024-04-19,Razorpay
M001,PAY008146,ORD008364,2024-11-14,COD,pending,7722.91,0.0,2024-11-16,Stripe
M001,PAY008147,ORD004219,2024-06-06,UPI,paid,5343.79,0.0,2024-06-07,PhonePe
M001,PAY008148,ORD009443,2024-12-14,COD,paid,9749.19,0.0,2024-12-16,PhonePe
M001,PAY008149,ORD000677,2024-01-23,COD,paid,4242.85,0.0,2024-01-25,PayU
M001,PAY008150,ORD007204,2024-10-10,COD,failed,0.0,0.0,2024-10-10,PayU
M001,PAY008151,ORD003903,2024-05-26,COD,paid,2662.43,0.0,2024-05-31,Stripe
M001,PAY008152,ORD007588,2024-10-21,Credit Card,paid,7355.11,0.0,2024-10-24,Stripe
M001,PAY008153,ORD007891,2024-10-31,NetBanking,paid,3744.03,0.0,2024-11-05,Cashfree
M001,PAY008154,ORD001045,2024-02-02,Credit Card,paid,589.76,0.0,2024-02-06,Cashfree
M001,PAY008155,ORD005265,2024-07-29,Credit Card,failed,0.0,0.0,2024-07-29,Razorpay
M001,PAY008156,ORD001040,2024-02-02,COD,paid,5776.18,0.0,2024-02-07,Cashfree
M001,PAY008157,ORD003413,2024-05-07,COD,refunded,5272.05,2055.74,2024-05-11,Stripe
M001,PAY008158,ORD000503,2024-01-17,Credit Card,paid,5173.03,0.0,2024-01-18,Stripe
M001,PAY008159,ORD007194,2024-10-11,Credit Card,paid,1364.93,0.0,2024-10-16,PayU
M001,PAY008160,ORD001114,2024-02-04,Credit Card,failed,0.0,0.0,2024-02-04,Razorpay
M001,PAY008161,ORD002449,2024-04-02,Debit Card,paid,1124.48,0.0,2024-04-03,PhonePe
M001,PAY008162,ORD009565,2024-12-16,COD,paid,6472.48,0.0,2024-12-20,Cashfree
M001,PAY008163,ORD001161,2024-02-07,Debit Card,paid,801.11,0.0,2024-02-12,PhonePe
M001,PAY008164,ORD003860,2024-05-24,COD,paid,7785.71,0.0,2024-05-25,Razorpay
M001,PAY008165,ORD001307,2024-02-13,Wallet,paid,1775.51,0.0,2024-02-14,Razorpay
M001,PAY008166,ORD001203,2024-02-09,UPI,paid,2398.72,0.0,2024-02-10,Stripe
M001,PAY008167,ORD006348,2024-09-11,COD,paid,7856.65,0.0,2024-09-16,PhonePe
M001,PAY008168,ORD008129,2024-11-08,COD,paid,6547.26,0.0,2024-11-10,Razorpay
M001,PAY008169,ORD001646,2024-03-01,UPI,refunded,10540.99,2515.86,2024-03-04,Cashfree
M001,PAY008170,ORD008365,2024-11-14,Wallet,paid,4858.09,0.0,2024-11-19,PhonePe
M001,PAY008171,ORD002625,2024-04-09,UPI,paid,3916.96,0.0,2024-04-11,Razorpay
M001,PAY008172,ORD009947,2024-12-29,UPI,paid,7308.63,0.0,2025-01-03,Stripe
M001,PAY008173,ORD000548,2024-01-17,Debit Card,paid,5297.99,0.0,2024-01-20,PhonePe
M001,PAY008174,ORD001269,2024-02-11,Debit Card,paid,3579.42,0.0,2024-02-15,Razorpay
M001,PAY008175,ORD004653,2024-06-27,COD,paid,3023.18,0.0,2024-06-28,Cashfree
M001,PAY008176,ORD000193,2024-01-06,COD,paid,3357.44,0.0,2024-01-09,PayU
M001,PAY008177,ORD009158,2024-12-05,Credit Card,paid,4248.46,0.0,2024-12-07,Cashfree
M001,PAY008178,ORD002958,2024-04-19,Credit Card,paid,5372.9,0.0,2024-04-24,Stripe
M001,PAY008179,ORD003029,2024-04-23,NetBanking,paid,3029.81,0.0,2024-04-24,PayU
M001,PAY008180,ORD003117,2024-04-26,COD,paid,6750.86,0.0,2024-04-27,Cashfree
M001,PAY008181,ORD002501,2024-04-05,COD,refunded,6421.73,3397.78,2024-04-09,Razorpay
M001,PAY008182,ORD008871,2024-11-26,NetBanking,paid,7295.99,0.0,2024-11-29,Razorpay
M001,PAY008183,ORD004334,2024-06-13,COD,failed,0.0,0.0,2024-06-13,PhonePe
M001,PAY008184,ORD000596,2024-01-20,COD,paid,4920.72,0.0,2024-01-23,Razorpay
M001,PAY008185,ORD005639,2024-08-12,Debit Card,paid,3784.97,0.0,2024-08-14,Cashfree
M001,PAY008186,ORD001157,2024-02-06,UPI,paid,1240.54,0.0,2024-02-07,Razorpay
M001,PAY008187,ORD009686,2024-12-20,COD,paid,1645.11,0.0,2024-12-24,Juspay
M001,PAY008188,ORD008494,2024-11-17,COD,paid,1124.92,0.0,2024-11-20,PhonePe
M001,PAY008189,ORD003141,2024-04-27,COD,refunded,4409.49,2690.85,2024-04-29,Juspay
M001,PAY008190,ORD005889,2024-08-23,Wallet,paid,2272.92,0.0,2024-08-26,Cashfree
M001,PAY008191,ORD003218,2024-04-30,COD,paid,9422.4,0.0,2024-05-02,Razorpay
M001,PAY008192,ORD002540,2024-04-06,UPI,paid,5386.64,0.0,2024-04-10,Juspay
M001,PAY008193,ORD003539,2024-05-12,NetBanking,paid,8819.41,0.0,2024-05-16,PayU
M001,PAY008194,ORD008535,2024-11-18,UPI,paid,2870.7,0.0,2024-11-21,PhonePe
M001,PAY008195,ORD009019,2024-11-30,Debit Card,failed,0.0,0.0,2024-11-30,Stripe
M001,PAY008196,ORD004064,2024-05-30,COD,failed,0.0,0.0,2024-05-30,PayU
M001,PAY008197,ORD008156,2024-11-08,COD,paid,4953.64,0.0,2024-11-12,Juspay
M001,PAY008198,ORD006888,2024-10-02,COD,paid,3020.24,0.0,2024-10-04,PayU
M001,PAY008199,ORD005194,2024-07-26,COD,paid,5915.52,0.0,2024-07-28,Razorpay
M001,PAY008200,ORD006488,2024-09-18,UPI,paid,5831.28,0.0,2024-09-22,Cashfree
M001,PAY008201,ORD001096,2024-02-04,COD,paid,2299.85,0.0,2024-02-09,PhonePe
M001,PAY008202,ORD001492,2024-02-22,COD,paid,5711.04,0.0,2024-02-26,PhonePe
M001,PAY008203,ORD007609,2024-10-23,COD,paid,4141.34,0.0,2024-10-26,Razorpay
M001,PAY008204,ORD009249,2024-12-08,Wallet,paid,5980.52,0.0,2024-12-11,Razorpay
M001,PAY008205,ORD005924,2024-08-24,COD,paid,4174.43,0.0,2024-08-29,Razorpay
M001,PAY008206,ORD004131,2024-06-03,Wallet,pending,3407.45,0.0,2024-06-04,Juspay
M001,PAY008207,ORD007073,2024-10-06,UPI,paid,8508.35,0.0,2024-10-11,Cashfree
M001,PAY008208,ORD000827,2024-01-27,NetBanking,paid,6355.79,0.0,2024-01-30,PhonePe
M001,PAY008209,ORD005344,2024-08-01,UPI,paid,1389.12,0.0,2024-08-03,Juspay
M001,PAY008210,ORD007074,2024-10-07,Credit Card,paid,3274.25,0.0,2024-10-08,Stripe
M001,PAY008211,ORD003143,2024-04-27,UPI,paid,8510.41,0.0,2024-05-01,PayU
M001,PAY008212,ORD002192,2024-03-22,COD,paid,4535.21,0.0,2024-03-24,Razorpay
M001,PAY008213,ORD005638,2024-08-13,Wallet,paid,2591.75,0.0,2024-08-16,Razorpay
M001,PAY008214,ORD006649,2024-09-23,COD,refunded,1272.57,544.93,2024-09-25,Razorpay
M001,PAY008215,ORD005177,2024-07-24,UPI,paid,5696.03,0.0,2024-07-27,PayU
M001,PAY008216,ORD004297,2024-06-11,COD,paid,5327.8,0.0,2024-06-13,Razorpay
M001,PAY008217,ORD007425,2024-10-17,Debit Card,paid,1707.41,0.0,2024-10-18,PhonePe
M001,PAY008218,ORD002136,2024-03-19,COD,paid,8784.1,0.0,2024-03-23,Cashfree
M001,PAY008219,ORD008675,2024-11-21,COD,paid,8381.23,0.0,2024-11-23,PayU
M001,PAY008220,ORD000807,2024-01-27,COD,paid,6070.68,0.0,2024-01-29,Cashfree
M001,PAY008221,ORD007640,2024-10-24,COD,paid,4658.24,0.0,2024-10-26,Cashfree
M001,PAY008222,ORD005282,2024-07-28,Debit Card,paid,4284.37,0.0,2024-08-01,PayU
M001,PAY008223,ORD003340,2024-05-04,COD,paid,10076.38,0.0,2024-05-05,Juspay
M001,PAY008224,ORD000307,2024-01-11,UPI,paid,2952.48,0.0,2024-01-12,Juspay
M001,PAY008225,ORD004821,2024-07-05,COD,paid,973.78,0.0,2024-07-06,Juspay
M001,PAY008226,ORD006789,2024-09-29,UPI,pending,5044.75,0.0,2024-09-30,PhonePe
M001,PAY008227,ORD006553,2024-09-19,COD,paid,6959.78,0.0,2024-09-21,PhonePe
M001,PAY008228,ORD009635,2024-12-20,Wallet,paid,1800.03,0.0,2024-12-25,Razorpay
M001,PAY008229,ORD005730,2024-08-16,UPI,paid,5555.31,0.0,2024-08-20,Stripe
M001,PAY008230,ORD006515,2024-09-19,UPI,paid,5292.37,0.0,2024-09-20,PhonePe
M001,PAY008231,ORD001938,2024-03-12,Wallet,paid,2794.3,0.0,2024-03-14,Cashfree
M001,PAY008232,ORD004184,2024-06-05,UPI,paid,2263.59,0.0,2024-06-07,Razorpay
M001,PAY008233,ORD008139,2024-11-07,Debit Card,paid,4866.27,0.0,2024-11-12,Juspay
M001,PAY008234,ORD008318,2024-11-11,UPI,paid,9926.51,0.0,2024-11-16,Cashfree
M001,PAY008235,ORD007503,2024-10-19,COD,paid,4191.33,0.0,2024-10-24,Razorpay
M001,PAY008236,ORD008581,2024-11-19,COD,paid,1032.89,0.0,2024-11-21,PhonePe
M001,PAY008237,ORD006558,2024-09-20,UPI,paid,3407.22,0.0,2024-09-22,Cashfree
M001,PAY008238,ORD008547,2024-11-19,Credit Card,paid,4428.72,0.0,2024-11-23,PhonePe
M001,PAY008239,ORD002836,2024-04-15,COD,paid,5872.1,0.0,2024-04-17,Razorpay
M001,PAY008240,ORD002397,2024-04-01,COD,paid,4186.35,0.0,2024-04-04,Cashfree
M001,PAY008241,ORD002075,2024-03-18,NetBanking,paid,2603.49,0.0,2024-03-19,Juspay
M001,PAY008242,ORD002399,2024-04-01,COD,paid,5339.41,0.0,2024-04-03,Razorpay
M001,PAY008243,ORD002302,2024-03-27,COD,paid,2226.96,0.0,2024-04-01,PhonePe
M001,PAY008244,ORD000149,2024-01-06,Debit Card,paid,1338.36,0.0,2024-01-08,PayU
M001,PAY008245,ORD006973,2024-10-03,Credit Card,refunded,1249.01,235.7,2024-10-08,Stripe
M001,PAY008246,ORD006141,2024-09-03,Debit Card,paid,4544.72,0.0,2024-09-04,Razorpay
M001,PAY008247,ORD003622,2024-05-15,Debit Card,pending,3216.06,0.0,2024-05-16,Cashfree
M001,PAY008248,ORD008894,2024-11-26,COD,paid,4654.53,0.0,2024-11-30,Stripe
M001,PAY008249,ORD003768,2024-05-19,Credit Card,paid,2920.49,0.0,2024-05-21,Cashfree
M001,PAY008250,ORD001396,2024-02-17,Credit Card,paid,6458.71,0.0,2024-02-22,Razorpay
M001,PAY008251,ORD009801,2024-12-24,UPI,paid,8587.57,0.0,2024-12-29,Razorpay
M001,PAY008252,ORD000072,2024-01-03,COD,paid,5082.12,0.0,2024-01-04,PayU
M001,PAY008253,ORD008026,2024-11-05,Debit Card,paid,7698.12,0.0,2024-11-08,Cashfree
M001,PAY008254,ORD008801,2024-11-24,COD,paid,4068.75,0.0,2024-11-25,Razorpay
M001,PAY008255,ORD002688,2024-04-12,NetBanking,paid,6059.89,0.0,2024-04-13,Cashfree
M001,PAY008256,ORD007929,2024-11-01,Debit Card,paid,9919.49,0.0,2024-11-05,Juspay
M001,PAY008257,ORD004995,2024-07-15,UPI,paid,8992.16,0.0,2024-07-18,PhonePe
M001,PAY008258,ORD008059,2024-11-05,Credit Card,refunded,6063.04,4023.97,2024-11-06,Stripe
M001,PAY008259,ORD007741,2024-10-27,Debit Card,paid,6168.47,0.0,2024-10-29,Stripe
M001,PAY008260,ORD002679,2024-04-10,UPI,paid,1942.67,0.0,2024-04-13,Cashfree
M001,PAY008261,ORD008314,2024-11-11,Debit Card,failed,0.0,0.0,2024-11-11,Cashfree
M001,PAY008262,ORD007442,2024-10-17,UPI,paid,1420.79,0.0,2024-10-22,Juspay
M001,PAY008263,ORD007766,2024-10-27,Credit Card,paid,6027.69,0.0,2024-11-01,PayU
M001,PAY008264,ORD009385,2024-12-12,Wallet,paid,3639.9,0.0,2024-12-13,PhonePe
M001,PAY008265,ORD008887,2024-11-27,COD,paid,4240.96,0.0,2024-11-30,Juspay
M001,PAY008266,ORD003642,2024-05-15,Wallet,pending,5435.68,0.0,2024-05-16,Razorpay
M001,PAY008267,ORD004826,2024-07-06,Debit Card,paid,5537.26,0.0,2024-07-09,Razorpay
M001,PAY008268,ORD000858,2024-01-27,NetBanking,refunded,4006.33,1555.53,2024-02-01,Cashfree
M001,PAY008269,ORD001897,2024-03-10,Credit Card,paid,6937.2,0.0,2024-03-11,Cashfree
M001,PAY008270,ORD007020,2024-10-06,Credit Card,paid,5948.84,0.0,2024-10-07,Juspay
M001,PAY008271,ORD006254,2024-09-06,UPI,paid,5819.69,0.0,2024-09-10,PayU
M001,PAY008272,ORD006777,2024-09-27,COD,paid,6880.95,0.0,2024-10-02,PayU
M001,PAY008273,ORD008649,2024-11-20,COD,paid,6933.56,0.0,2024-11-23,Stripe
M001,PAY008274,ORD004582,2024-06-23,COD,paid,5620.22,0.0,2024-06-25,Razorpay
M001,PAY008275,ORD001806,2024-03-07,COD,paid,6366.0,0.0,2024-03-12,Razorpay
M001,PAY008276,ORD004300,2024-06-12,Credit Card,paid,5171.09,0.0,2024-06-17,Juspay
M001,PAY008277,ORD004804,2024-07-06,UPI,paid,4200.42,0.0,2024-07-11,PayU
M001,PAY008278,ORD002599,2024-04-07,COD,paid,8052.35,0.0,2024-04-12,Cashfree
M001,PAY008279,ORD001196,2024-02-07,Credit Card,paid,1445.22,0.0,2024-02-09,Cashfree
M001,PAY008280,ORD000754,2024-01-25,Wallet,refunded,1170.56,602.93,2024-01-28,Stripe
