merchant_id,invoice_id,order_id,vendor_name,invoice_number,invoice_date,billing_period_start,billing_period_end,subtotal,tax_amount,total_amount,currency,invoice_status
M001,INV002325,ORD004071,Ecom Express,VINV-002325,2024-06-16,2024-06-03,2024-06-16,5482.33,986.82,6469.15,INR,approved
M001,INV002326,ORD009550,Cashfree Fees,VINV-002326,2025-01-13,2025-01-06,2025-01-13,5610.61,1009.91,6620.52,INR,approved
M001,INV002327,ORD006122,Ecom Express,VINV-002327,2024-09-02,2024-08-27,2024-09-02,4607.53,829.36,5436.89,INR,approved
M001,INV002328,ORD009237,Bangalore Packaging Co,VINV-002328,2024-12-14,2024-11-15,2024-12-14,7387.64,1329.78,8717.42,INR,approved
M001,INV002329,ORD007344,Cashfree Fees,VINV-002329,2024-10-26,2024-10-01,2024-10-26,1399.42,251.89,1651.31,INR,approved
M001,INV002330,ORD000049,Xpressbees,VINV-002330,2024-01-14,2023-12-30,2024-01-14,4369.73,786.55,5156.28,INR,rejected
M001,INV002331,ORD008471,AdGrowth Marketing,VINV-002331,2024-12-03,2024-11-17,2024-12-03,6603.02,1188.54,7791.56,INR,approved
M001,INV002332,ORD002228,Ecom Express,VINV-002332,2024-04-22,2024-03-23,2024-04-22,1775.76,319.64,2095.4,INR,approved
M001,INV002333,ORD000177,Ecom Express,VINV-002333,2024-02-04,2024-01-22,2024-02-04,585.11,105.32,690.43,INR,approved
M001,INV002334,ORD005569,Delhivery,VINV-002334,2024-09-06,2024-09-04,2024-09-06,12993.14,2338.77,15331.91,INR,approved
M001,INV002335,ORD001678,AdGrowth Marketing,VINV-002335,2024-03-23,2024-03-22,2024-03-23,495.65,89.22,584.87,INR,approved
M001,INV002336,ORD001136,Shiprocket,VINV-002336,2024-03-05,2024-03-03,2024-03-05,1865.43,335.78,2201.21,INR,pending
M001,INV002337,ORD004822,Bangalore Packaging Co,VINV-002337,2024-07-14,2024-06-20,2024-07-14,3161.2,569.02,3730.22,INR,approved
M001,INV002338,ORD003856,Razorpay Fees,VINV-002338,2024-06-22,2024-06-20,2024-06-22,2258.51,406.53,2665.04,INR,approved
M001,INV002339,ORD000479,BlueDart,VINV-002339,2024-01-31,2024-01-07,2024-01-31,1753.85,315.69,2069.54,INR,pending
M001,INV002340,ORD009539,AdGrowth Marketing,VINV-002340,2024-12-20,2024-12-02,2024-12-20,3710.31,667.86,4378.17,INR,approved
M001,INV002341,ORD007540,Urban Warehouse Services,VINV-002341,2024-10-23,2024-10-21,2024-10-23,2970.54,534.7,3505.24,INR,approved
M001,INV002342,ORD003478,Xpressbees,VINV-002342,2024-06-06,2024-05-18,2024-06-06,7035.84,1266.45,8302.29,INR,approved
M001,INV002343,ORD000489,Delhivery,VINV-002343,2024-01-20,2024-01-05,2024-01-20,624.64,112.43,737.07,INR,approved
M001,INV002344,ORD004856,BlueDart,VINV-002344,2024-07-28,2024-07-05,2024-07-28,435.42,78.38,513.8,INR,approved
M001,INV002345,ORD001211,Shiprocket,VINV-002345,2024-03-05,2024-02-12,2024-03-05,4574.93,823.49,5398.42,INR,rejected
M001,INV002346,ORD001912,Delhivery,VINV-002346,2024-04-05,2024-03-18,2024-04-05,4566.18,821.91,5388.09,INR,rejected
M001,INV002347,ORD003186,Razorpay Fees,VINV-002347,2024-05-26,2024-05-20,2024-05-26,3614.17,650.55,4264.72,INR,approved
M001,INV002348,ORD000457,Urban Warehouse Services,VINV-002348,2024-01-18,2023-12-20,2024-01-18,2189.61,394.13,2583.74,INR,rejected
M001,INV002349,ORD006175,Shiprocket,VINV-002349,2024-10-01,2024-09-02,2024-10-01,4031.14,725.6,4756.74,INR,pending
M001,INV002350,ORD005297,Delhivery,VINV-002350,2024-08-28,2024-08-23,2024-08-28,6183.4,1113.01,7296.41,INR,disputed
M001,INV002351,ORD008023,Xpressbees,VINV-002351,2024-11-25,2024-11-22,2024-11-25,1389.51,250.11,1639.62,INR,approved
M001,INV002352,ORD001351,Delhivery,VINV-002352,2024-03-09,2024-02-16,2024-03-09,2253.64,405.66,2659.3,INR,pending
M001,INV002353,ORD005850,Razorpay Fees,VINV-002353,2024-08-29,2024-08-25,2024-08-29,4745.92,854.27,5600.19,INR,approved
M001,INV002354,ORD001440,Delhivery,VINV-002354,2024-03-10,2024-02-10,2024-03-10,4864.9,875.68,5740.58,INR,approved
M001,INV002355,ORD005777,Urban Warehouse Services,VINV-002355,2024-08-21,2024-08-19,2024-08-21,3185.35,573.36,3758.71,INR,approved
M001,INV002356,ORD004047,Urban Warehouse Services,VINV-002356,2024-06-11,2024-05-14,2024-06-11,6578.43,1184.12,7762.55,INR,approved
M001,INV002357,ORD004825,Delhivery,VINV-002357,2024-07-21,2024-07-19,2024-07-21,6189.92,1114.18,7304.1,INR,approved
M001,INV002358,ORD003710,Xpressbees,VINV-002358,2024-05-20,2024-04-28,2024-05-20,3182.36,572.83,3755.19,INR,approved
M001,INV002359,ORD004244,Cashfree Fees,VINV-002359,2024-07-02,2024-06-27,2024-07-02,3931.63,707.69,4639.32,INR,disputed
M001,INV002360,ORD000420,Ecom Express,VINV-002360,2024-02-12,2024-02-07,2024-02-12,3524.19,634.35,4158.54,INR,approved
M001,INV002361,ORD008098,Shiprocket,VINV-002361,2024-11-22,2024-10-28,2024-11-22,6769.43,1218.5,7987.93,INR,approved
M001,INV002362,ORD006287,Urban Warehouse Services,VINV-002362,2024-10-02,2024-09-10,2024-10-02,1941.58,349.49,2291.07,INR,approved
M001,INV002363,ORD000070,Ecom Express,VINV-002363,2024-01-06,2023-12-30,2024-01-06,8919.34,1605.48,10524.82,INR,approved
M001,INV002364,ORD009579,Bangalore Packaging Co,VINV-002364,2025-01-13,2024-12-22,2025-01-13,1366.5,245.97,1612.47,INR,approved
M001,INV002365,ORD004484,Xpressbees,VINV-002365,2024-07-18,2024-06-28,2024-07-18,5827.99,1049.04,6877.03,INR,disputed
M001,INV002366,ORD008289,Shiprocket,VINV-002366,2024-12-03,2024-11-22,2024-12-03,2414.63,434.63,2849.26,INR,pending
M001,INV002367,ORD007836,Cashfree Fees,VINV-002367,2024-11-12,2024-11-11,2024-11-12,9886.53,1779.57,11666.1,INR,approved
M001,INV002368,ORD009179,Cashfree Fees,VINV-002368,2025-01-01,2024-12-17,2025-01-01,1108.78,199.58,1308.36,INR,approved
M001,INV002369,ORD002115,Razorpay Fees,VINV-002369,2024-04-16,2024-04-05,2024-04-16,6887.03,1239.66,8126.69,INR,approved
M001,INV002370,ORD004637,Bangalore Packaging Co,VINV-002370,2024-07-03,2024-06-03,2024-07-03,5148.63,926.75,6075.38,INR,approved
M001,INV002371,ORD002657,Xpressbees,VINV-002371,2024-04-28,2024-04-26,2024-04-28,4594.14,826.94,5421.08,INR,approved
M001,INV002372,ORD004465,Urban Warehouse Services,VINV-002372,2024-07-03,2024-06-08,2024-07-03,7487.58,1347.76,8835.34,INR,pending
M001,INV002373,ORD001429,Shiprocket,VINV-002373,2024-03-16,2024-03-07,2024-03-16,3482.08,626.77,4108.85,INR,approved
M001,INV002374,ORD008044,Shiprocket,VINV-002374,2024-11-07,2024-11-02,2024-11-07,3801.1,684.2,4485.3,INR,rejected
M001,INV002375,ORD009264,Xpressbees,VINV-002375,2024-12-15,2024-12-07,2024-12-15,1448.4,260.71,1709.11,INR,disputed
M001,INV002376,ORD001947,Cashfree Fees,VINV-002376,2024-03-28,2024-03-05,2024-03-28,10231.12,1841.6,12072.72,INR,approved
M001,INV002377,ORD002963,BlueDart,VINV-002377,2024-05-20,2024-05-19,2024-05-20,2069.69,372.55,2442.24,INR,approved
M001,INV002378,ORD008086,Shiprocket,VINV-002378,2024-11-12,2024-10-14,2024-11-12,3019.24,543.46,3562.7,INR,disputed
M001,INV002379,ORD007948,Bangalore Packaging Co,VINV-002379,2024-11-26,2024-11-06,2024-11-26,9310.8,1675.94,10986.74,INR,approved
M001,INV002380,ORD008011,BlueDart,VINV-002380,2024-11-19,2024-11-12,2024-11-19,5277.29,949.91,6227.2,INR,rejected
M001,INV002381,ORD001509,Ecom Express,VINV-002381,2024-03-10,2024-02-15,2024-03-10,19957.55,3592.36,23549.91,INR,approved
M001,INV002382,ORD004965,Delhivery,VINV-002382,2024-07-22,2024-06-26,2024-07-22,6389.81,1150.16,7539.97,INR,approved
M001,INV002383,ORD009316,Xpressbees,VINV-002383,2024-12-11,2024-12-03,2024-12-11,3954.44,711.8,4666.24,INR,approved
M001,INV002384,ORD005354,Shiprocket,VINV-002384,2024-08-17,2024-08-15,2024-08-17,3238.69,582.97,3821.66,INR,rejected
M001,INV002385,ORD004971,AdGrowth Marketing,VINV-002385,2024-07-19,2024-06-23,2024-07-19,1250.53,225.1,1475.63,INR,approved
M001,INV002386,ORD009653,Ecom Express,VINV-002386,2025-01-11,2024-12-23,2025-01-11,4373.72,787.27,5160.99,INR,approved
M001,INV002387,ORD004903,Urban Warehouse Services,VINV-002387,2024-07-18,2024-06-27,2024-07-18,7241.94,1303.55,8545.49,INR,approved
M001,INV002388,ORD005415,Shiprocket,VINV-002388,2024-08-23,2024-07-27,2024-08-23,9484.54,1707.22,11191.76,INR,approved
M001,INV002389,ORD000971,AdGrowth Marketing,VINV-002389,2024-02-17,2024-02-09,2024-02-17,1642.82,295.71,1938.53,INR,approved
M001,INV002390,ORD006318,Delhivery,VINV-002390,2024-10-09,2024-10-08,2024-10-09,4293.02,772.74,5065.76,INR,approved
M001,INV002391,ORD005091,Ecom Express,VINV-002391,2024-07-29,2024-07-11,2024-07-29,5281.79,950.72,6232.51,INR,approved
M001,INV002392,ORD000404,Cashfree Fees,VINV-002392,2024-01-22,2024-01-08,2024-01-22,4948.51,890.73,5839.24,INR,disputed
M001,INV002393,ORD001584,BlueDart,VINV-002823,2024-03-20,2024-02-27,2024-03-20,1107.81,199.41,1307.22,INR,approved
M001,INV002394,ORD003258,Razorpay Fees,VINV-002394,2024-05-24,2024-05-23,2024-05-24,727.93,131.03,858.96,INR,disputed
M001,INV002395,ORD006818,AdGrowth Marketing,VINV-002395,2024-10-20,2024-10-17,2024-10-20,2654.68,477.84,3132.52,INR,approved
M001,INV002396,VORD000009,Urban Warehouse Services,VINV-002396,2024-11-23,2024-10-31,2024-11-23,7659.02,1378.62,9037.64,INR,pending
M001,INV002397,ORD003230,Shiprocket,VINV-002397,2024-05-20,2024-04-30,2024-05-20,7102.67,1278.48,8381.15,INR,approved
M001,INV002398,ORD006800,BlueDart,VINV-002398,2024-10-07,2024-09-30,2024-10-07,5688.66,1023.96,6712.62,INR,approved
M001,INV002399,ORD005788,Shiprocket,VINV-002399,2024-08-20,2024-08-12,2024-08-20,4359.9,784.78,5144.68,INR,approved
M001,INV002400,ORD003651,Cashfree Fees,VINV-002400,2024-06-10,2024-05-11,2024-06-10,7743.67,1393.86,9137.53,INR,approved
M001,INV002401,ORD003010,Shiprocket,VINV-002401,2024-05-06,2024-04-13,2024-05-06,3983.8,717.08,4700.88,INR,approved
M001,INV002402,ORD006994,Ecom Express,VINV-002402,2024-10-15,2024-10-04,2024-10-15,6898.5,1241.73,8140.23,INR,pending
M001,INV002403,ORD000287,Shiprocket,VINV-002403,2024-01-27,2024-01-02,2024-01-27,41252.3,7425.41,48677.71,INR,approved
M001,INV002404,ORD000223,Xpressbees,VINV-002404,2024-02-01,2024-01-08,2024-02-01,4468.59,804.35,5272.94,INR,approved
M001,INV002405,ORD007308,Xpressbees,VINV-002405,2024-11-01,2024-10-10,2024-11-01,1497.43,269.54,1766.97,INR,pending
M001,INV002406,ORD000933,AdGrowth Marketing,VINV-002406,2024-02-28,2024-02-26,2024-02-28,420.51,75.69,496.2,INR,pending
M001,INV002407,ORD002022,AdGrowth Marketing,VINV-002407,2024-03-31,2024-03-02,2024-03-31,2752.92,495.52,3248.44,INR,approved
M001,INV002408,ORD003327,Bangalore Packaging Co,VINV-002408,2024-05-15,2024-04-23,2024-05-15,33446.0,6020.28,39466.28,INR,approved
M001,INV002409,ORD009912,Shiprocket,VINV-002409,2025-01-17,2024-12-23,2025-01-17,2358.92,424.6,2783.52,INR,approved
M001,INV002410,ORD004882,Delhivery,VINV-002410,2024-07-23,2024-06-27,2024-07-23,7172.41,1291.03,8463.44,INR,approved
M001,INV002411,ORD001150,Urban Warehouse Services,VINV-002411,2024-02-13,2024-01-26,2024-02-13,6262.47,1127.24,7389.71,INR,approved
M001,INV002412,ORD006878,AdGrowth Marketing,VINV-002412,2024-10-25,2024-10-14,2024-10-25,7116.55,1280.98,8397.53,INR,disputed
M001,INV002413,ORD009313,Delhivery,VINV-002413,2024-12-17,2024-12-01,2024-12-17,9453.14,1701.56,11154.7,INR,approved
M001,INV002414,ORD003711,Ecom Express,VINV-002414,2024-06-10,2024-06-03,2024-06-10,1063.38,191.41,1254.79,INR,pending
M001,INV002415,ORD001511,Xpressbees,VINV-002415,2024-03-18,2024-02-22,2024-03-18,4104.79,738.86,4843.65,INR,pending
M001,INV002416,ORD003356,BlueDart,VINV-002416,2024-06-02,2024-05-07,2024-06-02,3127.21,562.9,3690.11,INR,approved
M001,INV002417,ORD007218,Xpressbees,VINV-002417,2024-10-12,2024-09-21,2024-10-12,4342.86,781.71,5124.57,INR,approved
M001,INV002418,ORD008047,Ecom Express,VINV-002418,2024-11-19,2024-10-29,2024-11-19,2726.51,490.77,3217.28,INR,disputed
M001,INV002419,ORD006739,Shiprocket,VINV-002419,2024-10-14,2024-09-28,2024-10-14,7937.55,1428.76,9366.31,INR,approved
M001,INV002420,ORD008994,Shiprocket,VINV-002420,2024-12-21,2024-11-27,2024-12-21,8213.53,1478.43,9691.96,INR,pending
M001,INV002421,ORD001491,Urban Warehouse Services,VINV-002421,2024-02-26,2024-02-06,2024-02-26,357.96,64.43,422.39,INR,approved
M001,INV002422,ORD008253,Cashfree Fees,VINV-002422,2024-11-16,2024-10-21,2024-11-16,2440.66,439.32,2879.98,INR,approved
M001,INV002423,ORD006173,Xpressbees,VINV-002423,2024-09-29,2024-09-12,2024-09-29,2427.14,436.89,2864.03,INR,approved
M001,INV002424,ORD009940,Cashfree Fees,VINV-002424,2025-01-15,2024-12-28,2025-01-15,9706.69,1747.2,11453.89,INR,pending
M001,INV002425,ORD005247,Ecom Express,VINV-002425,2024-08-11,2024-07-16,2024-08-11,1690.02,304.2,1994.22,INR,approved
M001,INV002426,ORD008714,Razorpay Fees,VINV-002426,2024-11-27,2024-11-15,2024-11-27,5925.72,1066.63,6992.35,INR,approved
M001,INV002427,ORD003622,AdGrowth Marketing,VINV-002427,2024-05-28,2024-05-24,2024-05-28,2774.36,499.39,3273.75,INR,approved
M001,INV002428,ORD006202,AdGrowth Marketing,VINV-002428,2024-09-19,2024-09-05,2024-09-19,2067.61,372.17,2439.78,INR,rejected
M001,INV002429,ORD000183,Shiprocket,VINV-002429,2024-01-10,2023-12-26,2024-01-10,2301.54,414.28,2715.82,INR,approved
M001,INV002430,ORD007951,Ecom Express,VINV-002430,2024-11-05,2024-10-22,2024-11-05,997.29,179.51,1176.8,INR,approved
M001,INV002431,ORD004426,Ecom Express,VINV-002431,2024-06-23,2024-06-13,2024-06-23,6239.2,1123.06,7362.26,INR,approved
M001,INV002432,ORD001266,Delhivery,VINV-002432,2024-03-09,2024-02-11,2024-03-09,5132.97,923.94,6056.91,INR,approved
M001,INV002433,ORD002059,Ecom Express,VINV-002433,2024-04-09,2024-03-19,2024-04-09,1231.37,221.65,1453.02,INR,rejected
M001,INV002434,ORD001220,Shiprocket,VINV-002434,2024-02-21,2024-01-27,2024-02-21,2749.89,494.98,3244.87,INR,approved
M001,INV002435,ORD009451,Urban Warehouse Services,VINV-002435,2025-01-07,2024-12-12,2025-01-07,8975.19,1615.53,10590.72,INR,approved
M001,INV002436,ORD004592,Ecom Express,VINV-002436,2024-06-26,2024-05-27,2024-06-26,7872.6,1417.07,9289.67,INR,approved
M001,INV002437,ORD006233,Razorpay Fees,VINV-002437,2024-09-29,2024-09-07,2024-09-29,3698.24,665.68,4363.92,INR,pending
M001,INV002438,ORD001314,Razorpay Fees,VINV-002438,2024-03-13,2024-02-29,2024-03-13,642.64,115.68,758.32,INR,approved
M001,INV002439,ORD001035,Shiprocket,VINV-002439,2024-02-27,2024-01-29,2024-02-27,6245.92,1124.27,7370.19,INR,approved
M001,INV002440,ORD002775,BlueDart,VINV-002440,2024-05-11,2024-04-18,2024-05-11,29342.81,5281.71,34624.52,INR,approved
M001,INV002441,ORD002050,Bangalore Packaging Co,VINV-002441,2024-04-07,2024-04-03,2024-04-07,4673.29,841.19,5514.48,INR,approved
M001,INV002442,ORD004237,Razorpay Fees,VINV-002442,2024-06-22,2024-06-21,2024-06-22,1260.97,226.98,1487.95,INR,approved
M001,INV002443,ORD008528,BlueDart,VINV-002443,2024-12-02,2024-11-27,2024-12-02,8600.38,1548.07,10148.45,INR,approved
M001,INV002444,ORD002794,Ecom Express,VINV-002444,2024-05-06,2024-04-12,2024-05-06,4352.08,783.38,5135.46,INR,approved
M001,INV002445,ORD006299,Cashfree Fees,VINV-002445,2024-09-17,2024-09-09,2024-09-17,2821.45,507.86,3329.31,INR,pending
M001,INV002446,ORD003091,Razorpay Fees,VINV-002446,2024-05-13,2024-05-01,2024-05-13,7267.97,1308.23,8576.2,INR,approved
M001,INV002447,ORD002086,Ecom Express,VINV-002447,2024-04-16,2024-03-19,2024-04-16,6999.29,1259.87,8259.16,INR,approved
M001,INV002448,ORD007464,Delhivery,VINV-002448,2024-11-04,2024-10-19,2024-11-04,2760.72,496.93,3257.65,INR,pending
M001,INV002449,ORD004990,Shiprocket,VINV-002449,2024-08-01,2024-07-24,2024-08-01,2536.25,456.52,2992.77,INR,pending
M001,INV002450,ORD001962,Delhivery,VINV-002450,2024-03-26,2024-03-03,2024-03-26,723.76,130.28,854.04,INR,rejected
M001,INV002451,ORD002409,Delhivery,VINV-002451,2024-04-22,2024-03-30,2024-04-22,5626.28,1012.73,6639.01,INR,approved
M001,INV002452,ORD002605,Razorpay Fees,VINV-002452,2024-04-16,2024-03-28,2024-04-16,6252.64,1125.47,7378.11,INR,rejected
M001,INV002453,ORD002398,Bangalore Packaging Co,VINV-002453,2024-04-04,2024-03-10,2024-04-04,2456.51,442.17,2898.68,INR,approved
M001,INV002454,ORD001627,Urban Warehouse Services,VINV-002454,2024-03-03,2024-02-10,2024-03-03,6578.17,1184.07,7762.24,INR,approved
M001,INV002455,VORD000049,Bangalore Packaging Co,VINV-002455,2024-12-23,2024-12-22,2024-12-23,15712.69,2828.28,18540.97,INR,approved
M001,INV002456,ORD004159,Cashfree Fees,VINV-002456,2024-07-03,2024-06-05,2024-07-03,4505.31,810.96,5316.27,INR,approved
M001,INV002457,ORD002261,Bangalore Packaging Co,VINV-002457,2024-04-12,2024-04-09,2024-04-12,4853.14,873.57,5726.71,INR,approved
M001,INV002458,ORD004615,BlueDart,VINV-002458,2024-07-22,2024-07-11,2024-07-22,1506.56,271.18,1777.74,INR,approved
M001,INV002459,ORD007699,AdGrowth Marketing,VINV-002459,2024-11-01,2024-10-28,2024-11-01,6753.12,1215.56,7968.68,INR,approved
M001,INV002460,ORD006315,BlueDart,VINV-002460,2024-09-26,2024-09-17,2024-09-26,3341.23,601.42,3942.65,INR,approved
M001,INV002461,ORD008286,Ecom Express,VINV-002461,2024-12-03,2024-11-15,2024-12-03,1152.75,207.5,1360.25,INR,approved
M001,INV002462,ORD003938,BlueDart,VINV-002462,2024-06-02,2024-05-25,2024-06-02,668.05,120.25,788.3,INR,approved
M001,INV002463,ORD008016,BlueDart,VINV-002463,2024-11-11,2024-10-30,2024-11-11,5967.64,1074.17,7041.81,INR,approved
M001,INV002464,ORD009789,Shiprocket,VINV-002464,2024-12-27,2024-12-13,2024-12-27,4654.94,837.89,5492.83,INR,approved
M001,INV002465,ORD007849,AdGrowth Marketing,VINV-002465,2024-11-22,2024-10-24,2024-11-22,6271.31,1128.84,7400.15,INR,approved
M001,INV002466,ORD001437,AdGrowth Marketing,VINV-002466,2024-03-18,2024-02-28,2024-03-18,2527.09,454.88,2981.97,INR,approved
M001,INV002467,ORD000693,Cashfree Fees,VINV-002467,2024-01-25,2024-01-03,2024-01-25,774.05,139.33,913.38,INR,approved
M001,INV002468,ORD008112,Cashfree Fees,VINV-002468,2024-11-28,2024-11-24,2024-11-28,1930.46,347.48,2277.94,INR,approved
M001,INV002469,ORD009579,Delhivery,VINV-002469,2024-12-20,2024-12-03,2024-12-20,987.19,177.69,1164.88,INR,approved
M001,INV002470,ORD005288,BlueDart,VINV-002470,2024-08-12,2024-08-04,2024-08-12,3077.47,553.95,3631.42,INR,approved
M001,INV002471,ORD005401,Xpressbees,VINV-002471,2024-09-01,2024-08-07,2024-09-01,3124.22,562.36,3686.58,INR,approved
M001,INV002472,ORD005323,Xpressbees,VINV-002472,2024-08-03,2024-07-15,2024-08-03,6711.22,1208.02,7919.24,INR,pending
M001,INV002473,ORD007971,Delhivery,VINV-002473,2024-11-25,2024-10-27,2024-11-25,4762.24,857.2,5619.44,INR,approved
M001,INV002474,ORD006208,Razorpay Fees,VINV-002474,2024-09-05,2024-09-04,2024-09-05,6381.49,1148.67,7530.16,INR,approved
M001,INV002475,ORD006297,Shiprocket,VINV-002475,2024-09-24,2024-09-08,2024-09-24,6303.75,1134.67,7438.42,INR,approved
M001,INV002476,ORD006537,BlueDart,VINV-002476,2024-10-16,2024-10-03,2024-10-16,5231.67,941.7,6173.37,INR,pending
M001,INV002477,ORD005602,Cashfree Fees,VINV-002477,2024-08-22,2024-07-25,2024-08-22,3631.4,653.65,4285.05,INR,approved
M001,INV002478,ORD004877,BlueDart,VINV-002478,2024-07-12,2024-06-12,2024-07-12,3701.67,666.3,4367.97,INR,approved
M001,INV002479,ORD007286,Delhivery,VINV-002479,2024-10-17,2024-10-10,2024-10-17,8828.19,1589.08,10417.27,INR,pending
M001,INV002480,ORD004066,AdGrowth Marketing,VINV-002480,2024-06-23,2024-06-21,2024-06-23,4397.18,791.49,5188.67,INR,approved
M001,INV002481,ORD005989,Ecom Express,VINV-002481,2024-09-09,2024-08-23,2024-09-09,4146.83,746.43,4893.26,INR,approved
M001,INV002482,ORD005179,Cashfree Fees,VINV-002482,2024-08-10,2024-07-18,2024-08-10,8037.51,1446.75,9484.26,INR,approved
M001,INV002483,ORD004426,Cashfree Fees,VINV-002483,2024-06-18,2024-06-01,2024-06-18,6081.97,1094.75,7176.72,INR,approved
M001,INV002484,ORD000350,Delhivery,VINV-002484,2024-02-01,2024-01-08,2024-02-01,507.14,91.28,598.42,INR,approved
M001,INV002485,ORD003979,AdGrowth Marketing,VINV-002485,2024-06-09,2024-06-07,2024-06-09,2485.16,447.33,2932.49,INR,approved
M001,INV002486,ORD004030,Urban Warehouse Services,VINV-002486,2024-06-02,2024-05-12,2024-06-02,4535.91,816.46,5352.37,INR,approved
M001,INV002487,ORD007986,Cashfree Fees,VINV-002487,2024-11-27,2024-11-09,2024-11-27,3447.74,620.59,4068.33,INR,disputed
M001,INV002488,ORD002864,Razorpay Fees,VINV-002488,2024-05-10,2024-04-29,2024-05-10,5732.32,1031.82,6764.14,INR,approved
M001,INV002489,ORD006685,Shiprocket,VINV-002489,2024-10-09,2024-09-21,2024-10-09,2516.87,453.04,2969.91,INR,approved
M001,INV002490,ORD005763,Shiprocket,VINV-002490,2024-08-27,2024-08-24,2024-08-27,5235.61,942.41,6178.02,INR,approved
M001,INV002491,ORD002102,Xpressbees,VINV-002491,2024-04-07,2024-03-30,2024-04-07,8547.27,1538.51,10085.78,INR,approved
M001,INV002492,ORD008287,Ecom Express,VINV-002492,2024-12-09,2024-11-19,2024-12-09,5149.18,926.85,6076.03,INR,approved
M001,INV002493,ORD002656,Cashfree Fees,VINV-002493,2024-05-07,2024-05-05,2024-05-07,6456.45,1162.16,7618.61,INR,approved
M001,INV002494,ORD008969,Shiprocket,VINV-002494,2024-12-21,2024-11-21,2024-12-21,3302.31,594.42,3896.73,INR,approved
M001,INV002495,ORD005109,AdGrowth Marketing,VINV-002495,2024-07-25,2024-07-23,2024-07-25,3151.54,567.28,3718.82,INR,approved
M001,INV002496,ORD005113,Urban Warehouse Services,VINV-002496,2024-08-14,2024-08-01,2024-08-14,7851.69,1413.3,9264.99,INR,approved
M001,INV002497,ORD009119,Xpressbees,VINV-002497,2024-12-24,2024-12-18,2024-12-24,6663.17,1199.37,7862.54,INR,approved
M001,INV002498,ORD008159,Razorpay Fees,VINV-002498,2024-11-21,2024-11-08,2024-11-21,1756.84,316.23,2073.07,INR,disputed
M001,INV002499,ORD004032,Urban Warehouse Services,VINV-002499,2024-06-21,2024-06-18,2024-06-21,1023.7,184.27,1207.97,INR,approved
M001,INV002500,ORD005093,Ecom Express,VINV-002500,2024-07-31,2024-07-28,2024-07-31,3431.82,617.73,4049.55,INR,approved
M001,INV002501,ORD002700,Bangalore Packaging Co,VINV-002501,2024-05-10,2024-04-22,2024-05-10,4030.43,725.48,4755.91,INR,approved
M001,INV002502,ORD009225,Bangalore Packaging Co,VINV-002502,2024-12-12,2024-11-19,2024-12-12,790.71,142.33,933.04,INR,approved
M001,INV002503,ORD005810,Urban Warehouse Services,VINV-002503,2024-09-07,2024-08-26,2024-09-07,8044.58,1448.03,9492.61,INR,approved
M001,INV002504,ORD006571,Shiprocket,VINV-002504,2024-09-30,2024-09-09,2024-09-30,5253.72,945.67,6199.39,INR,approved
M001,INV002505,ORD002415,Razorpay Fees,VINV-002505,2024-04-24,2024-04-10,2024-04-24,4941.09,889.4,5830.49,INR,approved
M001,INV002506,ORD001230,Delhivery,VINV-002506,2024-02-10,2024-01-13,2024-02-10,10073.92,1813.3,11887.22,INR,pending
M001,INV002507,ORD002488,Urban Warehouse Services,VINV-002507,2024-04-05,2024-03-18,2024-04-05,5458.2,982.48,6440.68,INR,approved
M001,INV002508,ORD005562,BlueDart,VINV-002508,2024-08-25,2024-08-04,2024-08-25,5299.19,953.85,6253.04,INR,pending
M001,INV002509,ORD007603,AdGrowth Marketing,VINV-002509,2024-11-13,2024-10-14,2024-11-13,3558.3,640.49,4198.79,INR,pending
M001,INV002510,ORD007736,AdGrowth Marketing,VINV-002510,2024-10-31,2024-10-17,2024-10-31,701.58,126.28,827.86,INR,approved
M001,INV002511,ORD004037,Delhivery,VINV-002511,2024-06-24,2024-06-07,2024-06-24,5536.94,996.65,6533.59,INR,pending
M001,INV002512,VORD000061,Urban Warehouse Services,VINV-002512,2024-07-29,2024-07-23,2024-07-29,28835.57,5190.4,34025.97,INR,approved
M001,INV002513,ORD009042,Xpressbees,VINV-002513,2024-12-06,2024-11-25,2024-12-06,4167.56,750.16,4917.72,INR,approved
M001,INV002514,ORD000777,BlueDart,VINV-002514,2024-01-27,2024-01-04,2024-01-27,5069.21,912.46,5981.67,INR,approved
M001,INV002515,ORD000762,Shiprocket,VINV-002515,2024-02-20,2024-01-26,2024-02-20,7498.58,1349.75,8848.33,INR,approved
M001,INV002516,ORD001398,Cashfree Fees,VINV-002516,2024-03-10,2024-02-20,2024-03-10,3779.68,680.34,4460.02,INR,disputed
M001,INV002517,ORD002420,Urban Warehouse Services,VINV-002517,2024-04-03,2024-03-31,2024-04-03,6506.26,1171.13,7677.39,INR,approved
M001,INV002518,ORD006950,BlueDart,VINV-002518,2024-10-29,2024-10-03,2024-10-29,2979.03,536.23,3515.26,INR,approved
M001,INV002519,ORD003264,Bangalore Packaging Co,VINV-002519,2024-05-06,2024-04-21,2024-05-06,5276.53,949.77,6226.3,INR,approved
M001,INV002520,ORD000135,Shiprocket,VINV-002520,2024-01-29,2024-01-07,2024-01-29,1243.39,223.81,1467.2,INR,approved
M001,INV002521,ORD007002,Shiprocket,VINV-002521,2024-10-31,2024-10-01,2024-10-31,2382.33,428.82,2811.15,INR,pending
