merchant_id,order_id,customer_id,order_date,sku,category,quantity,gross_amount,discount_amount,tax_amount,net_amount,payment_method,order_status,city,state,shipment_days,delivery_status
M001,ORD009402,CUST003555,2024-12-12,SKU-LIF-7335,lifestyle,4,2636.22,62.61,463.25,3036.86,COD,confirmed,Bangalore,Karnataka,4,delivered
M001,ORD009403,CUST005592,2024-12-12,SKU-BEA-1356,beauty,4,8236.3,2078.92,307.87,6465.25,Credit Card,processing,Bangalore,Karnataka,6,delivered
M001,ORD009404,CUST004540,2024-12-12,SKU-FAS-4316,fashion,1,5860.26,392.21,656.17,6124.22,Debit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009405,CUST005309,2024-12-12,SKU-LIF-3548,lifestyle,2,2629.82,189.37,439.28,2879.73,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009406,CUST000393,2024-12-12,SKU-BEA-5435,beauty,1,3427.67,506.28,350.57,3271.96,Credit Card,confirmed,Bangalore,Karnataka,8,delivered
M001,ORD009407,CUST004691,2024-12-12,SKU-ACC-7727,accessories,1,738.89,73.15,33.29,699.03,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009408,CUST001689,2024-12-12,SKU-BEA-5650,beauty,1,934.3,230.78,35.18,738.7,Wallet,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009409,CUST001847,2024-12-12,SKU-LIF-4170,lifestyle,2,1626.29,421.51,60.24,1265.02,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009410,CUST006079,2024-12-12,SKU-LIF-4955,lifestyle,3,6560.81,12.49,785.8,7334.12,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009411,CUST004370,2024-12-12,SKU-BEA-7066,beauty,3,2871.16,424.98,440.31,2886.49,UPI,delivered,Bangalore,Karnataka,2,delayed
M001,ORD009412,CUST003998,2024-12-12,SKU-ACC-5115,accessories,1,7990.43,1962.14,723.39,6751.68,Debit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009413,CUST000296,2024-12-12,SKU-FAS-2758,fashion,1,4036.49,345.42,442.93,4134.0,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009414,CUST004261,2024-12-12,SKU-FAS-2270,fashion,3,1274.45,273.65,120.1,1120.9,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009415,CUST001743,2024-12-12,SKU-FOO-2102,footwear,2,4048.37,301.39,674.46,4421.44,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009416,CUST002564,2024-12-12,SKU-LIF-3232,lifestyle,1,8775.82,935.09,392.04,8232.77,UPI,delivered,Bangalore,Karnataka,8,delivered
M001,ORD009417,CUST006308,2024-12-12,SKU-ACC-4621,accessories,3,1552.08,419.97,135.85,1267.96,Wallet,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009418,CUST000390,2024-12-12,SKU-FAS-8261,fashion,4,9077.15,938.52,406.93,8545.56,Wallet,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009419,CUST004168,2024-12-12,SKU-FOO-1562,footwear,2,8032.69,158.65,393.7,8267.74,NetBanking,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009420,CUST004819,2024-12-12,SKU-BEA-7371,beauty,3,7082.73,1799.68,264.15,5547.2,COD,cancelled,Bangalore,Karnataka,2,cancelled
M001,ORD009421,CUST003738,2024-12-12,SKU-HOM-5001,home,4,4591.5,374.94,758.98,4975.54,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009422,CUST005118,2024-12-12,SKU-LIF-7595,lifestyle,2,6774.41,1582.53,934.54,6126.42,Credit Card,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009423,CUST004952,2024-12-12,SKU-LIF-9071,lifestyle,4,8070.47,1776.14,314.72,6609.05,COD,delivered,Bangalore,Karnataka,9,delayed
M001,ORD009424,CUST003665,2024-12-12,SKU-FAS-8035,fashion,1,7917.06,1550.88,318.31,6684.49,UPI,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009425,CUST001849,2024-12-12,SKU-LIF-9069,lifestyle,4,6805.97,1225.86,1004.42,6584.53,Debit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009426,CUST002213,2024-12-12,SKU-BEA-3808,beauty,2,7498.6,2216.52,264.1,5546.18,Wallet,cancelled,Bangalore,Karnataka,5,cancelled
M001,ORD009427,CUST003568,2024-12-12,SKU-FAS-8373,fashion,2,5684.13,1648.45,726.42,4762.1,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009428,CUST000522,2024-12-12,SKU-BEA-5894,beauty,4,3725.43,262.09,415.6,3878.94,COD,delivered,Bangalore,Karnataka,8,delivered
M001,ORD009429,CUST006489,2024-12-12,SKU-ACC-5840,accessories,4,9273.05,2679.19,1186.89,7780.75,UPI,processing,Bangalore,Karnataka,6,delivered
M001,ORD009430,CUST000457,2024-12-12,SKU-HOM-4649,home,2,5584.87,1031.49,546.41,5099.79,Wallet,processing,Bangalore,Karnataka,4,delivered
M001,ORD009431,CUST003709,2024-12-12,SKU-HOM-5805,home,3,575.03,65.03,91.8,601.8,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009432,CUST001166,2024-12-13,SKU-BEA-4378,beauty,4,1159.12,163.05,179.29,1175.36,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009433,CUST003877,2024-12-13,SKU-ACC-5791,accessories,4,9762.76,39.93,1750.11,11472.94,COD,confirmed,Bangalore,Karnataka,7,delayed
M001,ORD009434,CUST006453,2024-12-13,SKU-LIF-1463,lifestyle,2,4955.3,948.57,200.34,4207.07,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009435,CUST004556,2024-12-13,SKU-HOM-9075,home,3,4765.03,624.15,207.04,4347.92,COD,processing,Bangalore,Karnataka,3,delayed
M001,ORD009436,CUST004091,2024-12-13,SKU-HOM-5745,home,2,7705.35,1085.92,794.33,7413.76,COD,delivered,Bangalore,Karnataka,3,delayed
M001,ORD009437,CUST000945,2024-12-13,SKU-ACC-1184,accessories,2,9997.41,2365.34,915.85,8547.92,Credit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD009438,CUST006393,2024-12-13,SKU-BEA-5052,beauty,2,6580.84,1295.87,264.25,5549.22,Wallet,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009439,CUST006131,2024-12-13,SKU-LIF-1865,lifestyle,4,6424.99,720.39,684.55,6389.15,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009440,CUST001543,2024-12-13,SKU-ACC-7972,accessories,4,6147.94,149.84,299.9,6298.0,COD,processing,Bangalore,Karnataka,2,delivered
M001,ORD009441,CUST003512,2024-12-13,SKU-HOM-5843,home,1,3995.6,252.88,449.13,4191.85,Wallet,processing,Bangalore,Karnataka,9,delivered
M001,ORD009442,CUST002561,2024-12-13,SKU-FOO-3843,footwear,3,2830.31,397.25,291.97,2725.03,Credit Card,delivered,Bangalore,Karnataka,6,delayed
M001,ORD009443,CUST005379,2024-12-13,SKU-ACC-4169,accessories,1,8942.41,272.17,1040.43,9710.67,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009444,CUST005573,2024-12-13,SKU-BEA-4943,beauty,3,6654.98,1031.62,281.17,5904.53,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009445,CUST002759,2024-12-13,SKU-FAS-7028,fashion,3,3350.03,282.96,153.35,3220.42,Debit Card,cancelled,Bangalore,Karnataka,9,cancelled
M001,ORD009446,CUST002854,2024-12-13,SKU-HOM-2878,home,2,6667.74,982.11,1023.41,6709.04,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009447,CUST001640,2024-12-13,SKU-FOO-4531,footwear,2,5086.19,975.54,493.28,4603.93,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009448,CUST000685,2024-12-13,SKU-FAS-7740,fashion,3,2935.87,190.5,329.44,3074.81,COD,cancelled,Bangalore,Karnataka,10,cancelled
M001,ORD009449,CUST004907,2024-12-13,SKU-FOO-4556,footwear,3,2972.0,304.54,320.1,2987.56,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009450,CUST001997,2024-12-13,SKU-HOM-4980,home,1,6040.44,243.52,695.63,6492.55,UPI,cancelled,Bangalore,Karnataka,4,cancelled
M001,ORD009451,CUST002702,2024-12-13,SKU-LIF-8828,lifestyle,1,9853.82,455.17,1127.84,10526.49,COD,confirmed,Bangalore,Karnataka,1,delivered
M001,ORD009452,CUST000368,2024-12-13,SKU-ACC-8110,accessories,3,2769.7,680.93,250.65,2339.42,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009453,CUST003972,2024-12-13,SKU-HOM-6461,home,3,9101.01,2346.99,1215.72,7969.74,Credit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009454,CUST003897,2024-12-13,SKU-LIF-9124,lifestyle,2,4051.12,724.97,598.71,3924.86,UPI,returned,Bangalore,Karnataka,1,returned
M001,ORD009455,CUST000075,2024-12-13,SKU-BEA-9135,beauty,3,8297.41,229.06,968.2,9036.55,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009456,CUST005410,2024-12-13,SKU-FOO-7282,footwear,2,8764.74,693.26,1452.87,9524.35,UPI,confirmed,Bangalore,Karnataka,9,delayed
M001,ORD009457,CUST005284,2024-12-13,SKU-FAS-1894,fashion,1,668.4,154.55,61.66,575.51,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009458,CUST000335,2024-12-13,SKU-ACC-7417,accessories,2,6974.32,25.35,1250.81,8199.78,Debit Card,confirmed,Bangalore,Karnataka,1,delivered
M001,ORD009459,CUST001491,2024-12-13,SKU-FAS-7465,fashion,3,2521.75,56.5,123.26,2588.51,COD,processing,Bangalore,Karnataka,5,delivered
M001,ORD009460,CUST000226,2024-12-13,SKU-FOO-2538,footwear,2,3454.56,317.35,376.47,3513.68,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009461,CUST006262,2024-12-13,SKU-LIF-9486,lifestyle,2,2569.25,248.83,278.45,2598.87,Debit Card,processing,Bangalore,Karnataka,9,delivered
M001,ORD009462,CUST005499,2024-12-13,SKU-FAS-4221,fashion,4,8670.86,1843.55,341.37,7168.68,Debit Card,returned,Bangalore,Karnataka,9,returned
M001,ORD009463,CUST004678,2024-12-13,SKU-FAS-5680,fashion,1,6343.2,1739.42,552.45,5156.23,Wallet,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009464,CUST000475,2024-12-13,SKU-BEA-1142,beauty,2,9224.54,2199.27,351.26,7376.53,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009465,CUST001941,2024-12-13,SKU-HOM-7882,home,2,7845.38,2027.37,290.9,6108.91,COD,returned,Bangalore,Karnataka,2,returned
M001,ORD009466,CUST005398,2024-12-13,SKU-LIF-9604,lifestyle,4,1245.3,324.63,46.03,966.7,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009467,CUST002874,2024-12-13,SKU-FOO-3708,footwear,2,8905.55,2374.05,326.57,6858.07,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009468,CUST002658,2024-12-14,SKU-HOM-1044,home,3,9746.76,840.34,445.32,9351.74,Credit Card,returned,Bangalore,Karnataka,4,returned
M001,ORD009469,CUST003871,2024-12-14,SKU-BEA-8042,beauty,3,1902.29,94.05,90.41,1898.65,Wallet,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009470,CUST001981,2024-12-14,SKU-FOO-7958,footwear,2,7004.18,1283.44,1029.73,6750.47,Wallet,cancelled,Bangalore,Karnataka,9,cancelled
M001,ORD009471,CUST003754,2024-12-14,SKU-BEA-4977,beauty,4,1669.58,209.18,73.02,1533.42,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009472,CUST001473,2024-12-14,SKU-FAS-8927,fashion,3,1559.06,309.12,224.99,1474.93,Debit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009473,CUST002173,2024-12-14,SKU-HOM-3683,home,1,3291.12,375.64,524.79,3440.27,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009474,CUST002824,2024-12-14,SKU-FOO-1964,footwear,4,5178.58,1065.34,740.38,4853.62,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009475,CUST000223,2024-12-14,SKU-FOO-9501,footwear,3,1368.41,71.08,233.52,1530.85,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009476,CUST005788,2024-12-14,SKU-ACC-8885,accessories,4,3895.68,490.06,170.28,3575.9,UPI,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009477,CUST006276,2024-12-14,SKU-ACC-1524,accessories,2,5015.56,11.12,250.22,5254.66,UPI,processing,Bangalore,Karnataka,4,delivered
M001,ORD009478,CUST004082,2024-12-14,SKU-LIF-9977,lifestyle,3,8410.0,1766.16,797.26,7441.1,Credit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009479,CUST000534,2024-12-14,SKU-ACC-9419,accessories,2,7411.9,518.25,344.68,7238.33,Debit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009480,CUST005768,2024-12-14,SKU-LIF-3043,lifestyle,2,6763.68,1735.14,603.42,5631.96,COD,processing,Bangalore,Karnataka,9,delivered
M001,ORD009481,CUST004515,2024-12-14,SKU-LIF-5164,lifestyle,4,1028.92,292.74,36.81,772.99,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009482,CUST006100,2024-12-14,SKU-ACC-5027,accessories,1,710.18,69.75,76.85,717.28,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009483,CUST006098,2024-12-14,SKU-HOM-3268,home,3,5351.43,255.28,254.81,5350.96,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009484,CUST000648,2024-12-14,SKU-ACC-2200,accessories,2,9821.81,2383.66,892.58,8330.73,Debit Card,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009485,CUST005502,2024-12-14,SKU-FOO-3377,footwear,1,4795.85,1102.64,443.19,4136.4,Credit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009486,CUST004198,2024-12-14,SKU-HOM-5197,home,3,7420.67,1.1,370.98,7790.55,COD,delivered,Bangalore,Karnataka,1,delayed
M001,ORD009487,CUST003776,2024-12-14,SKU-BEA-9031,beauty,2,8830.07,840.24,958.78,8948.61,Credit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009488,CUST004842,2024-12-14,SKU-HOM-3316,home,1,1299.79,289.43,50.52,1060.88,NetBanking,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009489,CUST000987,2024-12-14,SKU-LIF-3675,lifestyle,1,5741.07,529.76,938.04,6149.35,COD,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009490,CUST001315,2024-12-14,SKU-ACC-2748,accessories,4,2374.52,345.72,365.18,2393.98,Wallet,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009491,CUST006303,2024-12-14,SKU-LIF-1671,lifestyle,4,892.88,87.59,96.63,901.92,UPI,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009492,CUST005869,2024-12-14,SKU-ACC-5429,accessories,2,7666.0,472.24,863.25,8057.01,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009493,CUST001744,2024-12-14,SKU-BEA-3598,beauty,2,7858.44,1257.45,1188.18,7789.17,Credit Card,returned,Bangalore,Karnataka,5,returned
M001,ORD009494,CUST004319,2024-12-14,SKU-ACC-9445,accessories,3,9020.85,2164.6,342.81,7199.06,Debit Card,delivered,Bangalore,Karnataka,8,delivered
M001,ORD009495,CUST003945,2024-12-14,SKU-HOM-2845,home,4,6716.04,1633.44,254.13,5336.73,UPI,delivered,Bangalore,Karnataka,9,delayed
M001,ORD009496,CUST006025,2024-12-14,SKU-HOM-6569,home,3,4846.59,756.61,204.5,4294.48,COD,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009497,CUST001846,2024-12-14,SKU-BEA-6516,beauty,3,5866.33,1118.21,237.41,4985.53,UPI,cancelled,Bangalore,Karnataka,3,cancelled
M001,ORD009498,CUST002487,2024-12-14,SKU-ACC-8088,accessories,4,5625.73,457.24,258.42,5426.91,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009499,CUST001012,2024-12-14,SKU-FOO-1733,footwear,2,8185.28,732.65,372.63,7825.26,UPI,delivered,Bangalore,Karnataka,5,delivered
M001,ORD009500,CUST002739,2024-12-14,SKU-FAS-7039,fashion,1,1724.89,151.83,283.15,1856.21,UPI,confirmed,Bangalore,Karnataka,2,delivered
M001,ORD009501,CUST004658,2024-12-14,SKU-FAS-2570,fashion,3,5957.9,144.71,290.66,6103.85,Credit Card,processing,Bangalore,Karnataka,8,delayed
M001,ORD009502,CUST002431,2024-12-14,SKU-ACC-6618,accessories,2,6165.44,1125.32,604.81,5644.93,COD,returned,Bangalore,Karnataka,3,returned
M001,ORD009503,CUST006425,2024-12-14,SKU-FOO-3127,footwear,4,800.31,159.94,32.02,672.39,Wallet,returned,Bangalore,Karnataka,10,returned
M001,ORD009504,CUST004306,2024-12-15,SKU-HOM-8000,home,2,2579.93,506.65,248.79,2322.07,Credit Card,cancelled,Bangalore,Karnataka,5,cancelled
M001,ORD009505,CUST001901,2024-12-15,SKU-LIF-1288,lifestyle,2,6318.45,819.42,274.95,5773.98,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009506,CUST003097,2024-12-15,SKU-FOO-7769,footwear,4,5547.19,1478.37,203.44,4272.26,Credit Card,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009507,CUST002549,2024-12-15,SKU-FAS-7835,fashion,4,1274.94,170.95,198.72,1302.71,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009508,CUST000982,2024-12-15,SKU-HOM-9412,home,3,6742.67,609.55,1103.96,7237.08,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009509,CUST001912,2024-12-15,SKU-FOO-6210,footwear,3,2305.05,231.04,248.88,2322.89,UPI,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009510,CUST004928,2024-12-15,SKU-ACC-4145,accessories,3,1615.7,238.64,68.85,1445.91,Credit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009511,CUST002330,2024-12-15,SKU-BEA-1189,beauty,3,9960.85,406.46,1146.53,10700.92,Credit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009512,CUST002524,2024-12-15,SKU-FOO-5038,footwear,3,9338.46,145.25,1654.78,10847.99,UPI,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009513,CUST004831,2024-12-15,SKU-LIF-1892,lifestyle,2,9330.21,171.51,1648.57,10807.27,COD,cancelled,Bangalore,Karnataka,5,cancelled
M001,ORD009514,CUST003488,2024-12-15,SKU-FOO-2808,footwear,4,2554.84,641.71,95.66,2008.79,UPI,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009515,CUST002629,2024-12-15,SKU-FOO-5722,footwear,2,8428.09,2188.58,748.74,6988.25,UPI,cancelled,Bangalore,Karnataka,10,cancelled
M001,ORD009516,CUST004361,2024-12-15,SKU-FOO-8968,footwear,2,1915.88,256.88,298.62,1957.62,UPI,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009517,CUST003853,2024-12-15,SKU-FAS-3373,fashion,4,785.84,187.64,29.91,628.11,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009518,CUST005447,2024-12-15,SKU-FAS-7413,fashion,3,2458.16,541.66,95.83,2012.33,COD,cancelled,Bangalore,Karnataka,1,cancelled
M001,ORD009519,CUST005691,2024-12-15,SKU-BEA-2623,beauty,4,856.23,184.87,80.56,751.92,COD,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009520,CUST003654,2024-12-15,SKU-FOO-9133,footwear,2,1965.12,298.95,199.94,1866.11,UPI,returned,Bangalore,Karnataka,9,returned
M001,ORD009521,CUST001826,2024-12-15,SKU-BEA-2495,beauty,1,1177.74,69.65,199.46,1307.55,Debit Card,delivered,Bangalore,Karnataka,6,delayed
M001,ORD009522,CUST001793,2024-12-16,SKU-HOM-9521,home,1,6206.44,845.51,964.97,6325.9,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009523,CUST002134,2024-12-16,SKU-FOO-9412,footwear,4,2225.38,562.94,199.49,1861.93,Credit Card,delivered,Bangalore,Karnataka,1,delayed
M001,ORD009524,CUST005516,2024-12-16,SKU-BEA-4123,beauty,1,7610.51,188.98,890.58,8312.11,NetBanking,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009525,CUST003737,2024-12-16,SKU-BEA-5623,beauty,2,4903.66,415.14,538.62,5027.14,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009526,CUST002192,2024-12-16,SKU-FAS-1428,fashion,3,2736.05,350.02,119.3,2505.33,Wallet,processing,Bangalore,Karnataka,3,delivered
M001,ORD009527,CUST000079,2024-12-16,SKU-LIF-1381,lifestyle,1,3368.51,546.92,507.89,3329.48,Wallet,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009528,CUST001810,2024-12-16,SKU-BEA-5859,beauty,3,1425.47,345.31,54.01,1134.17,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009529,CUST001056,2024-12-16,SKU-FAS-3143,fashion,3,5169.79,881.15,514.64,4803.28,Wallet,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009530,CUST003727,2024-12-16,SKU-ACC-1604,accessories,1,1189.29,247.41,169.54,1111.42,COD,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009531,CUST005312,2024-12-16,SKU-HOM-2264,home,3,7491.44,500.18,838.95,7830.21,Credit Card,delivered,Bangalore,Karnataka,1,delivered
M001,ORD009532,CUST000802,2024-12-16,SKU-FOO-3714,footwear,3,6400.88,1180.03,626.5,5847.35,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009533,CUST001722,2024-12-16,SKU-FAS-6007,fashion,3,2460.65,346.93,105.69,2219.41,COD,returned,Bangalore,Karnataka,1,returned
M001,ORD009534,CUST003810,2024-12-16,SKU-FOO-6598,footwear,1,8347.68,616.39,1391.63,9122.92,Credit Card,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009535,CUST005174,2024-12-16,SKU-LIF-7177,lifestyle,1,3309.64,478.43,509.62,3340.83,COD,delivered,Bangalore,Karnataka,7,delayed
M001,ORD009536,CUST000916,2024-12-16,SKU-FAS-5766,fashion,4,1984.49,262.4,86.1,1808.19,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009537,CUST003067,2024-12-16,SKU-FAS-1401,fashion,3,8518.76,794.33,926.93,8651.36,COD,returned,Bangalore,Karnataka,5,returned
M001,ORD009538,CUST003747,2024-12-16,SKU-LIF-1030,lifestyle,3,1305.22,191.02,133.7,1247.9,Debit Card,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009539,CUST005538,2024-12-16,SKU-BEA-9198,beauty,4,5715.43,1612.56,205.14,4308.01,UPI,delivered,Bangalore,Karnataka,8,delayed
M001,ORD009540,CUST004149,2024-12-16,SKU-ACC-6628,accessories,1,2295.35,273.02,242.68,2265.01,NetBanking,delivered,Bangalore,Karnataka,2,delivered
M001,ORD009541,CUST005988,2024-12-16,SKU-ACC-8324,accessories,2,652.13,8.07,77.29,721.35,UPI,processing,Bangalore,Karnataka,2,delivered
M001,ORD009542,CUST003624,2024-12-16,SKU-HOM-4855,home,3,6140.72,313.64,699.25,6526.33,COD,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009543,CUST003400,2024-12-16,SKU-ACC-8186,accessories,2,7904.19,1145.55,337.93,7096.57,UPI,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009544,CUST000740,2024-12-16,SKU-FOO-3603,footwear,1,8454.71,2459.92,299.74,6294.53,COD,cancelled,Bangalore,Karnataka,9,cancelled
M001,ORD009545,CUST001454,2024-12-16,SKU-HOM-3742,home,2,8258.84,927.21,879.8,8211.43,COD,returned,Bangalore,Karnataka,6,returned
M001,ORD009546,CUST005020,2024-12-16,SKU-BEA-7664,beauty,1,6265.15,1536.03,851.24,5580.36,Debit Card,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009547,CUST002512,2024-12-16,SKU-HOM-7635,home,1,4994.13,1355.94,654.87,4293.06,COD,delivered,Bangalore,Karnataka,8,delayed
M001,ORD009548,CUST001667,2024-12-16,SKU-FOO-4372,footwear,1,5955.59,332.24,674.8,6298.15,Debit Card,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009549,CUST004061,2024-12-16,SKU-BEA-9244,beauty,4,8101.87,283.7,938.18,8756.35,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009550,CUST002020,2024-12-16,SKU-FAS-1817,fashion,3,7049.22,1402.06,1016.49,6663.65,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009551,CUST002253,2024-12-16,SKU-FAS-1737,fashion,1,6334.85,276.69,302.91,6361.07,UPI,delivered,Bangalore,Karnataka,7,delivered
M001,ORD009552,CUST004683,2024-12-16,SKU-ACC-6106,accessories,1,3724.17,775.16,530.82,3479.83,Debit Card,processing,Bangalore,Karnataka,3,delivered
M001,ORD009553,CUST001463,2024-12-16,SKU-BEA-8440,beauty,1,5315.34,446.56,243.44,5112.22,COD,confirmed,Bangalore,Karnataka,1,delivered
M001,ORD009554,CUST005285,2024-12-16,SKU-FOO-8945,footwear,2,1796.21,314.77,177.77,1659.21,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009555,CUST000749,2024-12-16,SKU-LIF-3605,lifestyle,2,8288.0,1907.69,319.02,6699.33,Debit Card,processing,Bangalore,Karnataka,5,delayed
M001,ORD009556,CUST000778,2024-12-16,SKU-HOM-4802,home,4,5719.38,1639.01,204.02,4284.39,UPI,confirmed,Bangalore,Karnataka,10,delivered
M001,ORD009557,CUST006014,2024-12-16,SKU-FAS-9293,fashion,4,9656.97,2342.29,1316.64,8631.32,Wallet,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009558,CUST000716,2024-12-16,SKU-ACC-5841,accessories,1,1955.09,387.72,188.08,1755.45,COD,delivered,Bangalore,Karnataka,3,delivered
M001,ORD009559,CUST005282,2024-12-16,SKU-BEA-2763,beauty,1,5033.6,1179.47,192.71,4046.84,COD,delivered,Bangalore,Karnataka,9,delivered
M001,ORD009560,CUST003754,2024-12-16,SKU-ACC-4539,accessories,1,2621.58,26.15,311.45,2906.88,COD,delivered,Bangalore,Karnataka,8,delayed
M001,ORD009561,CUST003750,2024-12-16,SKU-BEA-3220,beauty,2,2195.21,295.75,94.97,1994.43,COD,delivered,Bangalore,Karnataka,4,delivered
M001,ORD009562,CUST002193,2024-12-16,SKU-HOM-1567,home,4,9900.56,2850.31,1269.04,8319.29,Debit Card,delivered,Bangalore,Karnataka,10,delivered
M001,ORD009563,CUST006477,2024-12-16,SKU-FOO-4496,footwear,2,9669.13,350.53,1677.35,10995.95,Debit Card,delivered,Bangalore,Karnataka,1,delayed
M001,ORD009564,CUST003917,2024-12-16,SKU-HOM-6096,home,2,3473.75,594.38,518.29,3397.66,COD,cancelled,Bangalore,Karnataka,9,cancelled
M001,ORD009565,CUST000595,2024-12-16,SKU-FAS-5947,fashion,4,6357.48,556.04,696.17,6497.61,COD,returned,Bangalore,Karnataka,4,returned
M001,ORD009566,CUST001396,2024-12-17,SKU-LIF-8083,lifestyle,2,6182.31,1461.06,849.82,5571.07,COD,delivered,Bangalore,Karnataka,6,delivered
M001,ORD009567,CUST000765,2024-12-17,SKU-HOM-3700,home,3,1912.06,71.14,331.37,2172.29,NetBanking,returned,Bangalore,Karnataka,9,returned
