merchant_id,order_id,customer_id,product_id,sku,quantity,gross_revenue,discount_amount,refund_amount,net_revenue,customer_city,locality,pincode,region,customer_type,order_date,order_status,payment_method,source,source_row_id
M001,ORD006949,CUST000456,PROD000495,SKU000495,5,3440,554.76,0.0,2885.24,Bangalore,Whitefield,560066,South,Returning,2024-06-19,delivered,UPI,sales_csv,SALES_ROW_006949
M001,ORD006950,CUST002634,PROD000019,SKU000019,1,913,94.7,0.0,818.3,Bangalore,JP Nagar,560078,South,New,2024-10-14,processing,Debit Card,sales_csv,SALES_ROW_006950
M001,ORD006951,CUST000646,PROD000065,SKU000065,2,2968,23.92,0.0,2944.08,Bangalore,Indiranagar,560038,South,New,2024-02-25,delivered,UPI,sales_csv,SALES_ROW_006951
M001,ORD006952,CUST001448,PROD000015,SKU000015,4,14724,1704.58,0.0,13019.42,Bangalore,Yelahanka,560064,South,High-Value,2024-06-28,delivered,UPI,sales_csv,SALES_ROW_006952
M001,ORD006953,CUST000256,PROD000024,SKU000024,4,6500,2022.05,0.0,4477.95,Bangalore,Yelahanka,560064,South,Returning,2024-12-01,delivered,COD,sales_csv,SALES_ROW_006953
M001,ORD006954,CUST001169,PROD000253,SKU000253,2,9892,1405.45,0.0,8486.55,Bangalore,HSR Layout,560102,South,Returning,2024-08-11,delivered,Wallet,sales_csv,SALES_ROW_006954
M001,ORD006955,CUST000885,PROD000180,SKU000180,1,828,121.26,0.0,706.74,Bangalore,MG Road,560001,South,Returning,2024-10-24,delivered,COD,sales_csv,SALES_ROW_006955
M001,ORD006956,CUST001678,PROD000196,SKU000196,2,2302,637.11,0.0,1664.89,Bangalore,JP Nagar,560078,South,High-Value,2024-10-31,delivered,COD,sales_csv,SALES_ROW_006956
M001,ORD006957,CUST002529,PROD000239,SKU000239,2,3380,295.94,0.0,3084.06,Bangalore,Hebbal,560024,South,Returning,2024-07-13,delivered,COD,sales_csv,SALES_ROW_006957
M001,ORD006958,CUST000574,PROD000265,SKU000265,5,9650,1313.56,6472.8,1863.64,Hyderabad,Jubilee Hills,500033,South,High-Value,2024-06-14,returned,UPI,sales_csv,SALES_ROW_006958
M001,ORD006959,CUST000783,PROD000020,SKU000020,2,3250,294.1,0.0,2955.9,Bangalore,Whitefield,560066,South,New,2024-07-31,delivered,Credit Card,sales_csv,SALES_ROW_006959
M001,ORD006960,CUST002246,PROD000280,SKU000280,3,5700,947.83,0.0,4752.17,Bangalore,JP Nagar,560078,South,New,2024-12-01,delivered,Credit Card,sales_csv,SALES_ROW_006960
M001,ORD006961,CUST002445,PROD000068,SKU000068,5,7395,1262.76,0.0,6132.24,Jaipur,Tonk Road,302018,North,New,2024-11-02,delivered,UPI,sales_csv,SALES_ROW_006961
M001,ORD006962,CUST000296,PROD000378,SKU000378,5,17635,1027.73,0.0,16607.27,Bangalore,Electronic City,560100,South,Returning,2024-07-25,delivered,COD,sales_csv,SALES_ROW_006962
M001,ORD006963,CUST000968,PROD000195,SKU000195,2,7072,1095.03,0.0,5976.97,Bangalore,MG Road,560001,South,Returning,2024-11-01,delivered,UPI,sales_csv,SALES_ROW_006963
M001,ORD006964,CUST002596,PROD000043,SKU000043,3,11334,2616.18,0.0,8717.82,Delhi,Dwarka,110075,North,New,2024-04-25,cancelled,Debit Card,sales_csv,SALES_ROW_006964
M001,ORD006965,CUST002814,PROD000049,SKU000049,4,18092,1885.72,0.0,16206.28,Bangalore,Electronic City,560100,South,New,2024-07-21,delivered,COD,sales_csv,SALES_ROW_006965
M001,ORD006966,CUST001664,PROD000301,SKU000301,5,9480,965.5,0.0,8514.5,Bangalore,HSR Layout,560102,South,Returning,2024-12-29,processing,UPI,sales_csv,SALES_ROW_006966
M001,ORD006967,CUST002238,PROD000103,SKU000103,3,4593,277.46,0.0,4315.54,Ahmedabad,Prahlad Nagar,380015,West,Returning,2024-11-04,delivered,Debit Card,sales_csv,SALES_ROW_006967
M001,ORD006968,CUST001467,PROD000446,SKU000446,1,1853,333.53,0.0,1519.47,Kolkata,New Town,700156,East,New,2024-10-30,delivered,NetBanking,sales_csv,SALES_ROW_006968
M001,ORD006969,CUST001263,PROD000335,SKU000335,5,10635,3444.93,0.0,7190.07,Delhi,Lajpat Nagar,110024,North,Returning,2024-04-19,delivered,COD,sales_csv,SALES_ROW_006969
M001,ORD006970,CUST002638,PROD000343,SKU000343,4,3664,573.53,0.0,3090.47,Pune,Kothrud,411038,West,New,2024-03-24,delivered,Credit Card,sales_csv,SALES_ROW_006970
M001,ORD006971,CUST000261,PROD000098,SKU000098,5,13610,873.28,0.0,12736.72,Bangalore,MG Road,560001,South,Returning,2024-08-16,confirmed,UPI,sales_csv,SALES_ROW_006971
M001,ORD006972,CUST001847,PROD000326,SKU000326,3,4581,273.45,0.0,4307.55,Bangalore,Marathahalli,560037,South,Returning,2024-06-05,delivered,UPI,sales_csv,SALES_ROW_006972
M001,ORD006973,CUST002052,PROD000347,SKU000347,2,1260,19.7,0.0,1240.3,Bangalore,Jayanagar,560041,South,New,2024-04-10,delivered,COD,sales_csv,SALES_ROW_006973
M001,ORD006974,CUST002745,PROD000359,SKU000359,1,2956,88.41,1434.97,1432.62,Bangalore,Marathahalli,560037,South,Returning,2024-07-06,returned,Debit Card,sales_csv,SALES_ROW_006974
M001,ORD006975,CUST000396,PROD000124,SKU000124,2,2596,135.88,1809.33,650.79,Hyderabad,Gachibowli,500032,South,High-Value,2024-11-19,returned,Credit Card,sales_csv,SALES_ROW_006975
M001,ORD006976,CUST001988,PROD000247,SKU000247,5,13095,3567.98,0.0,9527.02,Pune,Viman Nagar,411014,West,New,2024-10-31,delivered,UPI,sales_csv,SALES_ROW_006976
M001,ORD006977,CUST002652,PROD000206,SKU000206,1,3431,56.12,0.0,3374.88,Kolkata,Salt Lake,700064,East,New,2024-03-31,delivered,COD,sales_csv,SALES_ROW_006977
M001,ORD006978,CUST001643,PROD000184,SKU000184,4,4192,855.95,0.0,3336.05,Bangalore,Electronic City,560100,South,Returning,2024-01-28,processing,UPI,sales_csv,SALES_ROW_006978
M001,ORD006979,CUST001368,PROD000048,SKU000048,1,819,50.62,0.0,768.38,Bangalore,Jayanagar,560041,South,High-Value,2024-10-12,delivered,Credit Card,sales_csv,SALES_ROW_006979
M001,ORD006980,CUST001036,PROD000143,SKU000143,3,4116,265.95,0.0,3850.05,Bangalore,HSR Layout,560102,South,Returning,2024-01-28,delivered,COD,sales_csv,SALES_ROW_006980
M001,ORD006981,CUST000634,PROD000190,SKU000190,5,19255,1964.34,0.0,17290.66,Ahmedabad,Satellite,380015,West,New,2024-01-27,delivered,UPI,sales_csv,SALES_ROW_006981
M001,ORD006982,CUST000194,PROD000247,SKU000247,2,5238,28.35,1990.15,3219.5,Bangalore,Bellandur,560103,South,Returning,2024-07-15,delivered,COD,sales_csv,SALES_ROW_006982
M001,ORD006983,CUST000995,PROD000236,SKU000236,4,3424,445.32,0.0,2978.68,Bangalore,Whitefield,560066,South,High-Value,2024-01-05,delivered,UPI,sales_csv,SALES_ROW_006983
M001,ORD006984,CUST002550,PROD000005,SKU000005,4,16280,328.07,0.0,15951.93,Bangalore,HSR Layout,560102,South,Returning,2024-05-10,delivered,Debit Card,sales_csv,SALES_ROW_006984
M001,ORD006985,CUST002939,PROD000468,SKU000468,2,7404,141.5,0.0,7262.5,Bangalore,HSR Layout,560102,South,New,2024-08-02,delivered,Debit Card,sales_csv,SALES_ROW_006985
M001,ORD006986,CUST000109,PROD000402,SKU000402,1,707,115.12,0.0,591.88,Ahmedabad,Vastrapur,380054,West,High-Value,2024-02-16,cancelled,NetBanking,sales_csv,SALES_ROW_006986
M001,ORD006987,CUST000736,PROD000316,SKU000316,1,1917,354.58,0.0,1562.42,Bangalore,HSR Layout,560102,South,Returning,2024-06-20,confirmed,Debit Card,sales_csv,SALES_ROW_006987
M001,ORD006988,CUST001852,PROD000001,SKU000001,1,899,235.41,0.0,663.59,Mumbai,Thane,400601,West,Returning,2024-10-30,delivered,COD,sales_csv,SALES_ROW_006988
M001,ORD006989,CUST000277,PROD000299,SKU000299,4,9044,897.87,0.0,8146.13,Pune,Viman Nagar,411014,West,New,2024-06-19,delivered,COD,sales_csv,SALES_ROW_006989
M001,ORD006990,CUST001174,PROD000085,SKU000085,3,4080,656.07,0.0,3423.93,Bangalore,JP Nagar,560078,South,High-Value,2024-04-29,delivered,Debit Card,sales_csv,SALES_ROW_006990
M001,ORD006991,CUST002770,PROD000465,SKU000465,4,14364,909.45,0.0,13454.55,Bangalore,Yelahanka,560064,South,Returning,2024-07-09,delivered,UPI,sales_csv,SALES_ROW_006991
M001,ORD006992,CUST001267,PROD000123,SKU000123,3,3933,907.22,0.0,3025.78,Bangalore,Koramangala,560034,South,New,2024-01-27,cancelled,Wallet,sales_csv,SALES_ROW_006992
M001,ORD006993,CUST001700,PROD000377,SKU000377,2,4718,427.03,2165.51,2125.46,Bangalore,JP Nagar,560078,South,Returning,2024-04-25,returned,COD,sales_csv,SALES_ROW_006993
M001,ORD006994,CUST002633,PROD000426,SKU000426,2,1068,105.5,936.0,26.5,Bangalore,Bellandur,560103,South,High-Value,2024-01-26,returned,COD,sales_csv,SALES_ROW_006994
M001,ORD006995,CUST000291,PROD000055,SKU000055,5,4560,169.52,0.0,4390.48,Pune,Viman Nagar,411014,West,Returning,2024-09-10,delivered,Credit Card,sales_csv,SALES_ROW_006995
M001,ORD006996,CUST000824,PROD000390,SKU000390,1,3758,612.44,0.0,3145.56,Ahmedabad,Prahlad Nagar,380015,West,Returning,2024-07-20,confirmed,Debit Card,sales_csv,SALES_ROW_006996
M001,ORD006997,CUST002285,PROD000061,SKU000061,4,9164,654.12,0.0,8509.88,Bangalore,JP Nagar,560078,South,High-Value,2024-01-29,delivered,COD,sales_csv,SALES_ROW_006997
M001,ORD006998,CUST000603,PROD000419,SKU000419,2,2882,265.18,0.0,2616.82,Ahmedabad,Satellite,380015,West,High-Value,2024-01-28,delivered,COD,sales_csv,SALES_ROW_006998
M001,ORD006999,CUST002227,PROD000064,SKU000064,2,1464,43.14,0.0,1420.86,Bangalore,Electronic City,560100,South,Returning,2024-07-24,delivered,COD,sales_csv,SALES_ROW_006999
M001,ORD007000,CUST001670,PROD000061,SKU000061,2,4582,327.14,0.0,4254.86,Ahmedabad,Satellite,380015,West,New,2024-01-21,delivered,Debit Card,sales_csv,SALES_ROW_007000
M001,ORD007001,CUST001951,PROD000225,SKU000225,2,5440,490.23,0.0,4949.77,Hyderabad,Madhapur,500081,South,New,2024-11-01,delivered,UPI,sales_csv,SALES_ROW_007001
M001,ORD007002,CUST001097,PROD000001,SKU000001,2,1798,109.18,0.0,1688.82,Mumbai,Andheri,400053,West,New,2024-04-30,delivered,Debit Card,sales_csv,SALES_ROW_007002
M001,ORD007003,CUST000197,PROD000038,SKU000038,2,6836,95.48,0.0,6740.52,Bangalore,Yelahanka,560064,South,Returning,2024-11-07,processing,UPI,sales_csv,SALES_ROW_007003
M001,ORD007004,CUST000313,PROD000385,SKU000385,2,5302,973.76,0.0,4328.24,Bangalore,MG Road,560001,South,High-Value,2024-03-17,delivered,COD,sales_csv,SALES_ROW_007004
M001,ORD007005,CUST000233,PROD000472,SKU000472,1,1630,284.75,0.0,1345.25,Kolkata,Dum Dum,700028,East,High-Value,2024-01-28,confirmed,Credit Card,sales_csv,SALES_ROW_007005
M001,ORD007006,CUST000964,PROD000487,SKU000487,1,4976,431.86,0.0,4544.14,Bangalore,Bellandur,560103,South,Returning,2024-07-13,delivered,COD,sales_csv,SALES_ROW_007006
M001,ORD007007,CUST001875,PROD000055,SKU000055,2,1824,74.04,0.0,1749.96,Bangalore,Whitefield,560066,South,New,2024-08-20,delivered,COD,sales_csv,SALES_ROW_007007
M001,ORD007008,CUST002464,PROD000001,SKU000001,3,2697,320.5,1478.49,898.01,Pune,Kothrud,411038,West,Returning,2024-07-23,returned,UPI,sales_csv,SALES_ROW_007008
M001,ORD007009,CUST001929,PROD000180,SKU000180,3,2484,287.8,0.0,2196.2,Mumbai,Dadar,400014,West,Returning,2024-01-30,confirmed,Wallet,sales_csv,SALES_ROW_007009
M001,ORD007010,CUST001976,PROD000056,SKU000056,4,5592,999.06,2852.0,1740.94,Kolkata,New Town,700156,East,High-Value,2024-12-11,returned,Credit Card,sales_csv,SALES_ROW_007010
M001,ORD007011,CUST000661,PROD000064,SKU000064,5,3660,395.51,0.0,3264.49,Bangalore,Jayanagar,560041,South,Returning,2024-11-30,delivered,UPI,sales_csv,SALES_ROW_007011
M001,ORD007012,CUST001436,PROD000020,SKU000020,2,3250,659.82,0.0,2590.18,Bangalore,HSR Layout,560102,South,Returning,2024-12-30,delivered,COD,sales_csv,SALES_ROW_007012
M001,ORD007013,CUST001242,PROD000339,SKU000339,4,10352,1500.8,0.0,8851.2,Jaipur,Vaishali Nagar,302021,North,High-Value,2024-09-08,delivered,COD,sales_csv,SALES_ROW_007013
M001,ORD007014,CUST000440,PROD000174,SKU000174,5,9905,359.0,4839.63,4706.37,Bangalore,JP Nagar,560078,South,High-Value,2024-08-14,returned,Debit Card,sales_csv,SALES_ROW_007014
M001,ORD007015,CUST002055,PROD000205,SKU000205,3,4902,422.17,0.0,4479.83,Bangalore,Whitefield,560066,South,Returning,2024-11-03,delivered,COD,sales_csv,SALES_ROW_007015
M001,ORD007016,CUST001854,PROD000045,SKU000045,2,4736,879.87,0.0,3856.13,Hyderabad,Gachibowli,500032,South,High-Value,2024-02-06,delivered,UPI,sales_csv,SALES_ROW_007016
M001,ORD007017,CUST000758,PROD000260,SKU000260,1,770,62.45,0.0,707.55,Bangalore,Indiranagar,560038,South,Returning,2024-05-25,processing,Credit Card,sales_csv,SALES_ROW_007017
M001,ORD007018,CUST002897,PROD000213,SKU000213,1,1762,220.56,0.0,1541.44,Bangalore,Electronic City,560100,South,New,2024-02-25,delivered,Credit Card,sales_csv,SALES_ROW_007018
M001,ORD007019,CUST001734,PROD000470,SKU000470,5,3580,287.92,0.0,3292.08,Bangalore,Indiranagar,560038,South,Returning,2024-05-23,delivered,Debit Card,sales_csv,SALES_ROW_007019
M001,ORD007020,CUST001207,PROD000001,SKU000001,2,1798,182.23,0.0,1615.77,Bangalore,HSR Layout,560102,South,New,2024-12-27,delivered,UPI,sales_csv,SALES_ROW_007020
M001,ORD007021,CUST002640,PROD000500,SKU000500,3,3609,97.97,0.0,3511.03,Bangalore,Bellandur,560103,South,High-Value,2024-02-27,confirmed,Credit Card,sales_csv,SALES_ROW_007021
M001,ORD007022,CUST000644,PROD000316,SKU000316,3,5751,294.46,0.0,5456.54,Delhi,Dwarka,110075,North,High-Value,2024-11-02,delivered,COD,sales_csv,SALES_ROW_007022
M001,ORD007023,CUST001651,PROD000224,SKU000224,2,2074,1.22,0.0,2072.78,Bangalore,MG Road,560001,South,New,2024-04-08,delivered,COD,sales_csv,SALES_ROW_007023
M001,ORD007024,CUST001133,PROD000310,SKU000310,3,4725,551.05,0.0,4173.95,Bangalore,Marathahalli,560037,South,High-Value,2024-07-17,delivered,UPI,sales_csv,SALES_ROW_007024
M001,ORD007025,CUST002456,PROD000099,SKU000099,5,10490,2026.86,0.0,8463.14,Pune,Viman Nagar,411014,West,New,2024-08-10,delivered,COD,sales_csv,SALES_ROW_007025
M001,ORD007026,CUST000457,PROD000115,SKU000115,1,1239,245.35,0.0,993.65,Bangalore,MG Road,560001,South,New,2024-11-04,delivered,Debit Card,sales_csv,SALES_ROW_007026
M001,ORD007027,CUST001602,PROD000107,SKU000107,1,1525,82.63,0.0,1442.37,Mumbai,Andheri,400053,West,New,2024-12-01,confirmed,UPI,sales_csv,SALES_ROW_007027
M001,ORD007028,CUST002244,PROD000001,SKU000001,1,899,58.18,0.0,840.82,Mumbai,Dadar,400014,West,High-Value,2024-10-16,delivered,Credit Card,sales_csv,SALES_ROW_007028
M001,ORD007029,CUST002556,PROD000490,SKU000490,3,3483,1012.27,0.0,2470.73,Bangalore,Indiranagar,560038,South,New,2024-11-30,processing,UPI,sales_csv,SALES_ROW_007029
M001,ORD007030,CUST001167,PROD000463,SKU000463,1,4010,719.09,0.0,3290.91,Bangalore,Bellandur,560103,South,Returning,2024-01-09,processing,Debit Card,sales_csv,SALES_ROW_007030
M001,ORD007031,CUST001673,PROD000301,SKU000301,4,7584,2248.38,0.0,5335.62,Bangalore,Hebbal,560024,South,Returning,2024-01-26,confirmed,COD,sales_csv,SALES_ROW_007031
M001,ORD007032,CUST000693,PROD000001,SKU000001,3,2697,317.9,0.0,2379.1,Pune,Hinjewadi,411057,West,New,2024-09-07,delivered,Debit Card,sales_csv,SALES_ROW_007032
M001,ORD007033,CUST000161,PROD000245,SKU000245,3,1446,228.76,0.0,1217.24,Bangalore,Whitefield,560066,South,New,2024-12-29,delivered,NetBanking,sales_csv,SALES_ROW_007033
M001,ORD007034,CUST002930,PROD000482,SKU000482,2,9526,2417.19,0.0,7108.81,Chennai,Velachery,600042,South,Returning,2024-11-29,delivered,COD,sales_csv,SALES_ROW_007034
M001,ORD007035,CUST001783,PROD000001,SKU000001,3,2697,403.77,0.0,2293.23,Bangalore,Indiranagar,560038,South,New,2024-12-25,delivered,COD,sales_csv,SALES_ROW_007035
M001,ORD007036,CUST000906,PROD000072,SKU000072,4,15296,3248.28,0.0,12047.72,Pune,Viman Nagar,411014,West,New,2024-01-28,confirmed,UPI,sales_csv,SALES_ROW_007036
M001,ORD007037,CUST001334,PROD000033,SKU000033,3,4476,56.77,0.0,4419.23,Bangalore,Electronic City,560100,South,New,2024-11-17,confirmed,COD,sales_csv,SALES_ROW_007037
M001,ORD007038,CUST000271,PROD000117,SKU000117,5,6405,962.49,0.0,5442.51,Bangalore,Jayanagar,560041,South,New,2024-05-13,delivered,Credit Card,sales_csv,SALES_ROW_007038
M001,ORD007039,CUST000930,PROD000003,SKU000003,4,2512,411.78,0.0,2100.22,Bangalore,Jayanagar,560041,South,Returning,2024-11-30,delivered,COD,sales_csv,SALES_ROW_007039
M001,ORD007040,CUST002841,PROD000390,SKU000390,4,15032,1557.85,0.0,13474.15,Bangalore,Jayanagar,560041,South,Returning,2024-08-04,cancelled,Wallet,sales_csv,SALES_ROW_007040
M001,ORD007041,CUST002094,PROD000175,SKU000175,3,6936,624.79,0.0,6311.21,Bangalore,MG Road,560001,South,New,2024-12-29,delivered,COD,sales_csv,SALES_ROW_007041
M001,ORD007042,CUST000721,PROD000261,SKU000261,4,7740,924.61,0.0,6815.39,Bangalore,HSR Layout,560102,South,New,2024-08-11,delivered,COD,sales_csv,SALES_ROW_007042
M001,ORD007043,CUST002759,PROD000001,SKU000001,2,1798,333.64,0.0,1464.36,Mumbai,Andheri,400053,West,Returning,2024-12-26,delivered,Wallet,sales_csv,SALES_ROW_007043
M001,ORD007044,CUST000708,PROD000105,SKU000105,2,2612,78.38,0.0,2533.62,Pune,Hadapsar,411028,West,New,2024-08-25,delivered,Debit Card,sales_csv,SALES_ROW_007044
M001,ORD007045,CUST000530,PROD000276,SKU000276,3,7503,1062.82,0.0,6440.18,Bangalore,HSR Layout,560102,South,High-Value,2024-10-19,delivered,UPI,sales_csv,SALES_ROW_007045
M001,ORD007046,CUST000574,PROD000321,SKU000321,5,13720,1636.12,0.0,12083.88,Bangalore,Whitefield,560066,South,High-Value,2024-05-11,delivered,Credit Card,sales_csv,SALES_ROW_007046
M001,ORD007047,CUST002772,PROD000382,SKU000382,2,2974,298.31,0.0,2675.69,Bangalore,Jayanagar,560041,South,Returning,2024-06-12,delivered,UPI,sales_csv,SALES_ROW_007047
M001,ORD007048,CUST001518,PROD000362,SKU000362,2,5650,669.1,0.0,4980.9,Bangalore,JP Nagar,560078,South,New,2024-04-19,delivered,Debit Card,sales_csv,SALES_ROW_007048
M001,ORD007049,CUST002865,PROD000022,SKU000022,4,1348,61.7,0.0,1286.3,Delhi,Karol Bagh,110005,North,Returning,2024-03-28,delivered,Wallet,sales_csv,SALES_ROW_007049
M001,ORD007050,CUST000741,PROD000155,SKU000155,5,6370,897.21,0.0,5472.79,Bangalore,HSR Layout,560102,South,Returning,2024-06-24,delivered,Debit Card,sales_csv,SALES_ROW_007050
M001,ORD007051,CUST000188,PROD000461,SKU000461,5,17520,3030.78,0.0,14489.22,Bangalore,Electronic City,560100,South,Returning,2024-11-02,delivered,UPI,sales_csv,SALES_ROW_007051
M001,ORD007052,CUST002449,PROD000199,SKU000199,1,2530,124.48,0.0,2405.52,Mumbai,Thane,400601,West,Returning,2024-03-31,delivered,UPI,sales_csv,SALES_ROW_007052
M001,ORD007053,CUST002937,PROD000247,SKU000247,3,7857,638.55,0.0,7218.45,Bangalore,Bellandur,560103,South,High-Value,2024-05-01,delivered,COD,sales_csv,SALES_ROW_007053
M001,ORD007054,CUST002590,PROD000300,SKU000300,5,14815,1234.9,0.0,13580.1,Bangalore,Yelahanka,560064,South,New,2024-09-13,delivered,Credit Card,sales_csv,SALES_ROW_007054
M001,ORD007055,CUST000192,PROD000398,SKU000398,3,4188,546.78,0.0,3641.22,Ahmedabad,Prahlad Nagar,380015,West,New,2024-12-13,delivered,UPI,sales_csv,SALES_ROW_007055
M001,ORD007056,CUST002167,PROD000423,SKU000423,3,5790,1130.87,0.0,4659.13,Mumbai,Andheri,400053,West,Returning,2024-05-22,delivered,UPI,sales_csv,SALES_ROW_007056
M001,ORD007057,CUST002418,PROD000361,SKU000361,3,3483,439.27,0.0,3043.73,Bangalore,HSR Layout,560102,South,New,2024-09-12,delivered,Credit Card,sales_csv,SALES_ROW_007057
M001,ORD007058,CUST001453,PROD000032,SKU000032,4,14044,1549.98,0.0,12494.02,Bangalore,HSR Layout,560102,South,New,2024-06-13,delivered,UPI,sales_csv,SALES_ROW_007058
M001,ORD007059,CUST002036,PROD000212,SKU000212,4,2016,354.26,0.0,1661.74,Ahmedabad,Prahlad Nagar,380015,West,Returning,2024-10-09,delivered,COD,sales_csv,SALES_ROW_007059
M001,ORD007060,CUST002234,PROD000136,SKU000136,1,2191,328.73,0.0,1862.27,Bangalore,JP Nagar,560078,South,New,2024-02-06,processing,Debit Card,sales_csv,SALES_ROW_007060
M001,ORD007061,CUST001701,PROD000292,SKU000292,1,1539,131.91,0.0,1407.09,Bangalore,HSR Layout,560102,South,Returning,2024-10-26,confirmed,COD,sales_csv,SALES_ROW_007061
M001,ORD007062,CUST002520,PROD000085,SKU000085,5,6800,647.65,0.0,6152.35,Bangalore,Indiranagar,560038,South,New,2024-05-01,delivered,COD,sales_csv,SALES_ROW_007062
M001,ORD007063,CUST001323,PROD000071,SKU000071,5,9175,568.71,0.0,8606.29,Bangalore,Jayanagar,560041,South,Returning,2024-02-11,delivered,Wallet,sales_csv,SALES_ROW_007063
M001,ORD007064,CUST000981,PROD000409,SKU000409,1,4123,1264.3,0.0,2858.7,Bangalore,Yelahanka,560064,South,New,2024-08-15,delivered,UPI,sales_csv,SALES_ROW_007064
M001,ORD007065,CUST002590,PROD000049,SKU000049,1,4523,771.9,0.0,3751.1,Bangalore,MG Road,560001,South,New,2024-07-31,delivered,Wallet,sales_csv,SALES_ROW_007065
M001,ORD007066,CUST002226,PROD000195,SKU000195,5,17680,4971.08,12578.37,130.55,Hyderabad,Jubilee Hills,500033,South,Returning,2024-12-01,returned,NetBanking,sales_csv,SALES_ROW_007066
M001,ORD007067,CUST002932,PROD000470,SKU000470,3,2148,81.75,0.0,2066.25,Bangalore,Jayanagar,560041,South,Returning,2024-02-27,delivered,UPI,sales_csv,SALES_ROW_007067
M001,ORD007068,CUST001102,PROD000157,SKU000157,2,1820,238.83,0.0,1581.17,Bangalore,Yelahanka,560064,South,New,2024-06-20,delivered,UPI,sales_csv,SALES_ROW_007068
M001,ORD007069,CUST002869,PROD000145,SKU000145,2,6286,860.21,0.0,5425.79,Hyderabad,Jubilee Hills,500033,South,Returning,2024-10-11,delivered,NetBanking,sales_csv,SALES_ROW_007069
M001,ORD007070,CUST001080,PROD000442,SKU000442,4,15804,999.4,0.0,14804.6,Bangalore,Marathahalli,560037,South,New,2024-10-08,delivered,COD,sales_csv,SALES_ROW_007070
M001,ORD007071,CUST000462,PROD000024,SKU000024,3,4875,599.22,0.0,4275.78,Ahmedabad,Prahlad Nagar,380015,West,Returning,2024-08-28,cancelled,UPI,sales_csv,SALES_ROW_007071
M001,ORD007072,CUST000437,PROD000091,SKU000091,1,499,92.83,0.0,406.17,Bangalore,HSR Layout,560102,South,Returning,2024-01-18,processing,Credit Card,sales_csv,SALES_ROW_007072
M001,ORD007073,CUST002173,PROD000099,SKU000099,5,10490,621.18,0.0,9868.82,Jaipur,Mansarovar,302020,North,Returning,2024-04-11,confirmed,UPI,sales_csv,SALES_ROW_007073
M001,ORD007074,CUST002603,PROD000420,SKU000420,5,16830,2163.29,0.0,14666.71,Bangalore,Whitefield,560066,South,New,2024-11-01,delivered,NetBanking,sales_csv,SALES_ROW_007074
M001,ORD007075,CUST000586,PROD000090,SKU000090,5,7175,1094.92,0.0,6080.08,Delhi,Karol Bagh,110005,North,Returning,2024-11-29,delivered,COD,sales_csv,SALES_ROW_007075
M001,ORD007076,CUST002012,PROD000403,SKU000403,5,16125,679.68,0.0,15445.32,Bangalore,Electronic City,560100,South,Returning,2024-01-07,delivered,COD,sales_csv,SALES_ROW_007076
M001,ORD007077,CUST002143,PROD000195,SKU000195,4,14144,3903.63,0.0,10240.37,Bangalore,Jayanagar,560041,South,New,2024-12-01,cancelled,UPI,sales_csv,SALES_ROW_007077
M001,ORD007078,CUST001405,PROD000081,SKU000081,2,2142,394.72,0.0,1747.28,Bangalore,JP Nagar,560078,South,Returning,2024-08-28,delivered,COD,sales_csv,SALES_ROW_007078
M001,ORD007079,CUST001109,PROD000120,SKU000120,1,572,88.76,0.0,483.24,Kolkata,Ballygunge,700019,East,High-Value,2024-04-27,delivered,NetBanking,sales_csv,SALES_ROW_007079
M001,ORD007080,CUST000820,PROD000449,SKU000449,4,9220,481.37,0.0,8738.63,Bangalore,Yelahanka,560064,South,High-Value,2024-11-28,cancelled,COD,sales_csv,SALES_ROW_007080
M001,ORD007081,CUST000758,PROD000183,SKU000183,2,2972,533.98,0.0,2438.02,Kochi,Vyttila,682019,South,Returning,2024-01-27,confirmed,UPI,sales_csv,SALES_ROW_007081
M001,ORD007082,CUST001081,PROD000147,SKU000147,2,8020,1210.74,0.0,6809.26,Bangalore,Koramangala,560034,South,Returning,2024-07-06,processing,COD,sales_csv,SALES_ROW_007082
M001,ORD007083,CUST002821,PROD000003,SKU000003,3,1884,26.42,0.0,1857.58,Ahmedabad,Prahlad Nagar,380015,West,Returning,2024-03-05,delivered,UPI,sales_csv,SALES_ROW_007083
M001,ORD007084,CUST002227,PROD000242,SKU000242,5,13590,3955.38,0.0,9634.62,Bangalore,Marathahalli,560037,South,Returning,2024-11-29,delivered,COD,sales_csv,SALES_ROW_007084
M001,ORD007085,CUST001307,PROD000001,SKU000001,3,2697,663.81,0.0,2033.19,Hyderabad,Secunderabad,500003,South,High-Value,2024-12-31,delivered,UPI,sales_csv,SALES_ROW_007085
M001,ORD007086,CUST000426,PROD000217,SKU000217,3,6159,2030.03,0.0,4128.97,Bangalore,Koramangala,560034,South,High-Value,2024-10-30,delivered,Credit Card,sales_csv,SALES_ROW_007086
M001,ORD007087,CUST000629,PROD000238,SKU000238,1,4861,794.74,0.0,4066.26,Bangalore,Whitefield,560066,South,Returning,2024-05-16,delivered,COD,sales_csv,SALES_ROW_007087
M001,ORD007088,CUST000538,PROD000448,SKU000448,3,6849,1175.92,0.0,5673.08,Pune,Koregaon Park,411001,West,High-Value,2024-07-26,delivered,UPI,sales_csv,SALES_ROW_007088
